singer,title,film_album,film_or_nonfilm,year,Language,youtube_url,search_query_used,confidence_score,discovery_timestamp,ai_model_detected,ai_channel_verified
Shankar Mahadevan,Vakratunda Mahakaya,Vakratunda Mahakaya,Non-film,2015,Tamil,https://www.youtube.com/watch?v=bZ2ZI4f9tTU,Shankar Mahadevan Vakratunda Mahakaya AI version,0.55,2025-09-08 08:42:34,Unknown,False
Anuradha Sriram,Azhagiya,Samurai,Film,2002,Tamil,https://www.youtube.com/watch?v=QGzq7cMJ1w8,Anuradha Sriram Azhagiya synthesized,0.65,2025-09-08 08:42:47,Unknown,False
Anuradha Sriram,Azhage,Action,Film,2019,Tamil,https://www.youtube.com/watch?v=fp2gPerFhhs,Anuradha Sriram Azhage AI singing official,0.75,2025-09-08 08:43:57,Unknown,False
Nithyasree Mahadevan,Thaaye Yashoda,Aadhavan,Film,2009,Tamil,https://www.youtube.com/watch?v=x-mhQb03J5Q,Nithyasree Mahadevan Thaaye Yashoda AI singing Tamil,0.55,2025-09-08 08:44:04,Unknown,False
Anuradha Sriram,Oh Mariya,Kadhalar Dhinam,Film,1999,Tamil,https://www.youtube.com/watch?v=3WULY7QX3K8,Anuradha Sriram Oh Mariya AI cover official,0.55,2025-09-08 08:44:08,Unknown,False
Anuradha Sriram,Anbe Anbe,Jeans,Film,1998,Tamil,https://www.youtube.com/watch?v=-_GM4rh71oo,synthesized Anuradha Sriram Anbe Anbe,0.65,2025-09-08 08:44:10,Unknown,False
Anuradha Bhat,Dhamaka,Dhamaka,Film,2022,Kannada,https://www.youtube.com/watch?v=RHiIVfqBGFQ,Anuradha Bhat Dhamaka synthesized,0.55,2025-09-08 08:44:23,Unknown,False
Nithyasree Mahadevan,Ra Ra,Chandramukhi,Film,2005,Tamil,https://www.youtube.com/watch?v=KERDi-_redI,AI singing Nithyasree Mahadevan Ra Ra,0.55,2025-09-08 08:44:26,Unknown,True
Nithyasree Mahadevan,Azhagana Murugan,Azhagana Murugan,Non-film,2002,Tamil,https://www.youtube.com/watch?v=xoAQHpYrQ5k,generated Nithyasree Mahadevan Azhagana Murugan,0.65,2025-09-08 08:44:29,Unknown,False
Nithyasree Mahadevan,Muruga Muruga,Muruga Muruga,Non-film,2003,Tamil,https://www.youtube.com/watch?v=zmg3lS0LJRI,voice clone Nithyasree Mahadevan Muruga Muruga,0.6000000000000001,2025-09-08 08:44:31,Unknown,False
Nithyasree Mahadevan,Velava,Velava,Non-film,2004,Tamil,https://www.youtube.com/watch?v=ApptESz5Y9E,Nithyasree Mahadevan Velava synthesized,0.75,2025-09-08 08:44:36,Unknown,False
Vani Jairam,Life Is a Merry Melody,Besuge,Film,1976,Kannada,https://www.youtube.com/watch?v=56AUdC9mn4E,voice clone Vani Jairam Life Is a Merry Melody,0.55,2025-09-08 08:45:00,Unknown,False
Vani Jairam,Love Endare,Phalitamsha,Film,1976,Kannada,https://www.youtube.com/watch?v=PF_g8n2OUvA,Vani Jairam Love Endare AI singing,0.65,2025-09-08 08:45:11,Unknown,False
Nithyasree Mahadevan,Thiruppavai,Thiruppavai,Non-film,2010,Tamil,https://www.youtube.com/watch?v=wnkrkJYzrEc,AI cover Nithyasree Mahadevan Thiruppavai,0.7000000000000001,2025-09-08 08:45:12,Unknown,False
Nithyasree Mahadevan,Lalitha Sahasranamam,Lalitha Sahasranamam,Non-film,2012,Tamil,https://www.youtube.com/watch?v=sJBl-gOBWKM,synthesized Nithyasree Mahadevan Lalitha Sahasranamam,0.65,2025-09-08 08:45:32,Unknown,False
B. R. Chaya,Olavina Udugore,Olavina Udugore,Film,1987,Kannada,https://www.youtube.com/watch?v=UV1u1BmEPZI,B. R. Chaya Olavina Udugore AI version,0.7,2025-09-08 08:45:55,Unknown,False
Nithyasree Mahadevan,Hanuman Chalisa,Hanuman Chalisa,Non-film,2018,Tamil,https://www.youtube.com/watch?v=VzFks7IgHC0,synthetic Nithyasree Mahadevan Hanuman Chalisa,0.6000000000000001,2025-09-08 08:46:15,Unknown,False
Anuradha Bhat,Baare Gange,Harikathe Alla Girikathe,Film,2022,Kannada,https://www.youtube.com/watch?v=24IotwddzPg,Anuradha Bhat Baare Gange AI version,0.55,2025-09-08 08:46:19,Unknown,False
Nithyasree Mahadevan,Shivananda Lahari,Shivananda Lahari,Non-film,2019,Tamil,https://www.youtube.com/watch?v=zsAAouHl1Iw,AI singing Nithyasree Mahadevan Shivananda Lahari,0.55,2025-09-08 08:46:25,Unknown,False
Ratnamala Prakash,Ishtu Kaala,Kannada Geethegalu,Non-film,1989,Kannada,https://www.youtube.com/watch?v=Sv0zbT5N6ro,generated Ratnamala Prakash Ishtu Kaala,0.65,2025-09-08 08:48:21,Unknown,False
Vani Jairam,Baara,Bhoomige Banda Bhagavantha,Film,1981,Kannada,https://www.youtube.com/watch?v=MiA2zSIcIFc,synthetic Vani Jairam Baara,0.55,2025-09-08 08:48:56,Unknown,False
Vani Jairam,Nanna Roopa,Garjane,Film,1981,Kannada,https://www.youtube.com/watch?v=4TrANiVnmiA,Vani Jairam Nanna Roopa AI singing,0.55,2025-09-08 08:49:05,Unknown,False
Dr. Rajkumar,Naa Ninna Mareyalaare,Naa Ninna Mareyalaare,Film,1976,Kannada,https://www.youtube.com/watch?v=CJjWR3-DggM,Dr. Rajkumar Naa Ninna Mareyalaare AI singing 1976,0.5833333333333334,2025-09-08 08:49:29,Unknown,False
Dr. Rajkumar,Baanigondu Elle Ellide,Premada Kanike,Film,1976,Kannada,https://www.youtube.com/watch?v=GYXw7qMgats,AI singing Dr. Rajkumar Baanigondu Elle Ellide,0.7,2025-09-08 08:49:34,Unknown,False
Dr. Rajkumar,Mutthinantha Maathondu,Bahaddur Gandu,Film,1976,Kannada,https://www.youtube.com/watch?v=ruvsaTHxNx8,Dr. Rajkumar Mutthinantha Maathondu AI cover 1976,0.7,2025-09-08 08:49:40,Unknown,False
Manjula Gururaj,Mussanjeli Nammuralli,Ranaranga,Film,1988,Kannada,https://www.youtube.com/watch?v=qwiq8C5XG0s,Manjula Gururaj Mussanjeli Nammuralli AI singing,0.55,2025-09-08 08:50:24,Unknown,False
Dr. Rajkumar,Raaga Anuraaga,Sanaadi Appanna,Film,1977,Kannada,https://www.youtube.com/watch?v=0ZO0YGx7_ss,Dr. Rajkumar Raaga Anuraaga AI singing,0.55,2025-09-08 08:50:31,Unknown,False
Dr. Rajkumar,If You Come Today,Operation Diamond Racket,Film,1978,Kannada,https://www.youtube.com/watch?v=e5yHyH14d_U,Dr. Rajkumar If You Come Today AI singing Kannada,0.9,2025-09-08 08:50:33,Unknown,False
Dr. Rajkumar,Chaluveya Nota,Shankar Guru,Film,1978,Kannada,https://www.youtube.com/watch?v=5mUMy1_eJPg,Dr. Rajkumar Chaluveya Nota AI cover,0.55,2025-09-08 08:50:35,Unknown,False
Dr. Rajkumar,Beladingalagi Baa,Huliya Haalina Mevu,Film,1979,Kannada,https://www.youtube.com/watch?v=ELAh_MjMOio,Dr. Rajkumar Beladingalagi Baa voice clone Kannada,0.55,2025-09-08 08:50:42,Unknown,False
Dr. Rajkumar,Entha Soundarya Kande,Ravi Chandra,Film,1980,Kannada,https://www.youtube.com/watch?v=iXbRZ01j-2I,Dr. Rajkumar Entha Soundarya Kande synthesized Kannada,0.65,2025-09-08 08:50:48,Unknown,False
Dr. Rajkumar,Vaara Banthamma,Bhagyavantha,Film,1981,Kannada,https://www.youtube.com/watch?v=FpHPZBu4mr8,synthetic Dr. Rajkumar Vaara Banthamma,0.65,2025-09-08 08:51:11,Unknown,False
Dr. Rajkumar,Bisi Bisi Kajjaya,Haavina Hede,Film,1981,Kannada,https://www.youtube.com/watch?v=8-EvQIok1M4,Dr. Rajkumar Bisi Bisi Kajjaya AI cover Kannada,0.65,2025-09-08 08:51:17,Unknown,False
Dr. Rajkumar,Amma Neenu,Keralida Simha,Film,1981,Kannada,https://www.youtube.com/watch?v=QEo_kxEDFjs,deepfake Dr. Rajkumar Amma Neenu,0.65,2025-09-08 08:51:19,Unknown,False
Dr. Rajkumar,Kanneera Dhaare,Hosa Belaku,Film,1982,Kannada,https://www.youtube.com/watch?v=zVLk-Jz9peE,voice clone Dr. Rajkumar Kanneera Dhaare,0.65,2025-09-08 08:51:58,Unknown,False
Dr. Rajkumar,Indu Ananda,Kaamana Billu,Film,1983,Kannada,https://www.youtube.com/watch?v=BYdDXWT002A,Dr. Rajkumar Indu Ananda AI cover official,0.65,2025-09-08 08:52:40,Unknown,False
Dr. Rajkumar,Manikya Veenam Upalalayanthim,Kaviratna Kalidasa,Film,1983,Kannada,https://www.youtube.com/watch?v=6WhflfBDxeY,Dr. Rajkumar Manikya Veenam Upalalayanthim AI version,0.8166666666666667,2025-09-08 08:52:42,Unknown,False
Dr. Rajkumar,Ade Kannu,Ade Kannu,Film,1985,Kannada,https://www.youtube.com/watch?v=1reJfox_p4I,Dr. Rajkumar Ade Kannu voice clone,0.55,2025-09-08 08:52:49,Unknown,False
Dr. Rajkumar,Yaava Kaviyu,Bhagyada Lakshmi Baaramma,Film,1986,Kannada,https://www.youtube.com/watch?v=nmd6I-x7UL0,voice clone Dr. Rajkumar Yaava Kaviyu,0.55,2025-09-08 08:53:04,Unknown,True
Dr. Rajkumar,Shreekanta Vishakanta,Anuraga Aralithu,Film,1986,Kannada,https://www.youtube.com/watch?v=w3b-I7jS60s,Dr. Rajkumar Shreekanta Vishakanta AI singing,0.55,2025-09-08 08:53:07,Unknown,False
Manjula Gururaj,Chinna Chinna,Ranachandi,Film,1991,Kannada,https://www.youtube.com/watch?v=DXb7lWG7d8c,AI cover Manjula Gururaj Chinna Chinna,0.65,2025-09-08 08:54:08,Unknown,False
Karthik,Dhoni Dhoni,Aishwarya,Film,2006,Kannada,https://www.youtube.com/watch?v=b7IY2AGk1GU,AI cover Karthik Dhoni Dhoni,0.7,2025-09-08 08:54:30,Unknown,True
Karthik,Maama Maama,Student,Film,2006,Kannada,https://www.youtube.com/watch?v=IsN-fqGzpHg,AI cover Karthik Maama Maama,0.6,2025-09-08 08:54:56,Unknown,False
Karthik,Dhinaku Dhina,Hani Hani,Film,2007,Kannada,https://www.youtube.com/watch?v=vP9ZvtUaf6s,generated Karthik Dhinaku Dhina,0.75,2025-09-08 08:54:58,Unknown,False
Vijay Prakash,Kavithe,Gaalipata,Film,2008,Kannada,https://www.youtube.com/watch?v=xJn5y87By_0,deepfake Vijay Prakash Kavithe,0.65,2025-09-08 08:55:14,Unknown,False
Vijay Prakash,Hello Hello,Bachchan,Film,2013,Kannada,https://www.youtube.com/watch?v=FqO2TjLscBE,Vijay Prakash Hello Hello synthetic,0.65,2025-09-08 08:55:20,Unknown,False
Manjula Gururaj,Baaro Priya Baaro,Banni Ondsala Nodi,Film,1992,Kannada,https://www.youtube.com/watch?v=a5byx9nnMhc,Manjula Gururaj Baaro Priya Baaro AI cover official,0.5833333333333334,2025-09-08 08:55:22,Unknown,False
Vijay Prakash,Male Marethu,Ulidavaru Kandanthe,Film,2014,Kannada,https://www.youtube.com/watch?v=9k6L-8AQ_XY,Vijay Prakash Male Marethu AI cover official,0.55,2025-09-08 08:55:25,Unknown,False
Vijay Prakash,Gatiya Ilidu,Ulidavaru Kandanthe,Film,2014,Kannada,https://www.youtube.com/watch?v=Z27btz318nM,Vijay Prakash Gatiya Ilidu AI singing,0.65,2025-09-08 08:55:27,Unknown,False
Vijay Prakash,Belageddu,Kirik Party,Film,2016,Kannada,https://www.youtube.com/watch?v=M4SG5do_2mc,synthetic Vijay Prakash Belageddu,0.65,2025-09-08 08:55:35,Unknown,False
Karthik,Naa Naana,Savi Savi Nenapu,Film,2007,Kannada,https://www.youtube.com/watch?v=ItnByxN6DKc,Karthik Naa Naana synthesized official,0.65,2025-09-08 08:55:42,Unknown,True
Shamitha Malnad,Sorry Sorry,Bahaddur,Film,2014,Kannada,https://www.youtube.com/watch?v=BjaWAsSi-Ig,generated Shamitha Malnad Sorry Sorry,0.65,2025-09-08 08:56:03,Unknown,False
Vijay Prakash,Alladsu Alladsu,Chowka,Film,2017,Kannada,https://www.youtube.com/watch?v=hPNsKQQIJ2E,Vijay Prakash Alladsu Alladsu AI cover official,0.6000000000000001,2025-09-08 08:56:13,Unknown,False
Vijay Prakash,Kaagadada Doniyalli,Kirik Party,Film,2016,Kannada,https://www.youtube.com/watch?v=01UOW1GtAS0,Vijay Prakash Kaagadada Doniyalli voice clone Kannada,0.55,2025-09-08 08:56:31,Unknown,False
Vijay Prakash,Shrungarada Hongemara,Panchatantra,Film,2019,Kannada,https://www.youtube.com/watch?v=P1wfw0XXks8,Vijay Prakash Shrungarada Hongemara AI version,0.6,2025-09-08 08:56:42,Unknown,False
S. Janaki,Karedaru Kelade,Chandavalliya Thota,Film,1964,Kannada,https://www.youtube.com/watch?v=D3t_WpBrD-M,S. Janaki Karedaru Kelade AI cover official,0.65,2025-09-08 08:57:23,Unknown,False
Vijay Prakash,Yajamana,Yajamana,Film,2019,Kannada,https://www.youtube.com/watch?v=fu8Ad6ltlao,Vijay Prakash Yajamana deepfake,0.75,2025-09-08 08:57:38,Unknown,False
Vijay Prakash,Heege Doora,99,Film,2019,Kannada,https://www.youtube.com/watch?v=BqF24x1Zry0,AI cover Vijay Prakash Heege Doora,0.6,2025-09-08 08:57:50,Unknown,False
Vijay Prakash,Open The Bottle,Natasaarvabhowma,Film,2019,Kannada,https://www.youtube.com/watch?v=fvJIHzlDJyQ,Vijay Prakash Open The Bottle AI singing 2019,0.6,2025-09-08 08:57:51,Unknown,False
S. Janaki,Baanallu Neene,Bayalu Daari,Film,1976,Kannada,https://www.youtube.com/watch?v=ehL2No3C8u0,S. Janaki Baanallu Neene AI singing Kannada,0.6000000000000001,2025-09-08 08:58:09,Unknown,False
Vijay Prakash,Paatashaala,Yuvarathnaa,Film,2021,Kannada,https://www.youtube.com/watch?v=QLEC8hF7dQ4,Vijay Prakash Paatashaala synthesized official,0.6,2025-09-08 08:58:12,Unknown,False
Karthik,Ring Ring,Rocky,Film,2008,Kannada,https://www.youtube.com/watch?v=AcnsKBdbCW0,synthetic Karthik Ring Ring,0.6000000000000001,2025-09-08 08:59:01,Unknown,False
Vijay Prakash,Sahavasa,Banaras,Film,2022,Kannada,https://www.youtube.com/watch?v=dfU6ETWqWXQ,Vijay Prakash Sahavasa AI version,0.55,2025-09-08 08:59:05,Unknown,False
Karthik,Naanu Ninna,Male Bille,Film,2009,Kannada,https://www.youtube.com/watch?v=Xmwj7PdiS1k,Karthik Naanu Ninna synthesized,0.55,2025-09-08 08:59:08,Unknown,False
Karthik,Kannina Bhaashe,Gilli,Film,2009,Kannada,https://www.youtube.com/watch?v=Mx-S0dsNWnw,Karthik Kannina Bhaashe AI cover official,0.55,2025-09-08 08:59:32,Unknown,False
Vijay Prakash,Singara Siriye,Kantara,Film,2022,Kannada,https://www.youtube.com/watch?v=AYSN-ZLRuXA,Vijay Prakash Singara Siriye AI cover Kannada,0.65,2025-09-08 08:59:32,Unknown,False
Ramesh Chandra,O Mallige Ninnondige,Anuraga Sangama,Film,1995,Kannada,https://www.youtube.com/watch?v=GZR5gWe2wdM,Ramesh Chandra O Mallige Ninnondige AI cover official,0.5833333333333334,2025-09-08 09:00:15,Unknown,False
Sonu Nigam,Yello Yaaro Hego,Jeevanadhi,Film,1996,Kannada,https://www.youtube.com/watch?v=NsQVAMIkASY,Sonu Nigam Yello Yaaro Hego voice clone official,0.5833333333333334,2025-09-08 09:00:20,Unknown,False
Sonu Nigam,Maleya Haniyali,Athi Aparoopa,Film,2001,Kannada,https://www.youtube.com/watch?v=64S2BhyrX6o,Sonu Nigam Maleya Haniyali AI singing Kannada,0.65,2025-09-08 09:00:24,Unknown,False
Sonu Nigam,Anisuthide,Mungaru Male,Film,2006,Kannada,https://www.youtube.com/watch?v=V6XLCmxDoCE,Sonu Nigam Anisuthide AI cover 2006,0.65,2025-09-08 09:00:46,Unknown,False
Sonu Nigam,Mungaru Maleye,Mungaru Male,Film,2006,Kannada,https://www.youtube.com/watch?v=yGkFOYayFgM,AI singing Sonu Nigam Mungaru Maleye,0.65,2025-09-08 09:00:48,Unknown,False
Sonu Nigam,Ee Sanje Yaakagide,Geleya,Film,2007,Kannada,https://www.youtube.com/watch?v=0g90JbAynjc,Sonu Nigam Ee Sanje Yaakagide synthesized official,0.6166666666666667,2025-09-08 09:00:50,Unknown,True
Sonu Nigam,Manasa Gange,Payana,Film,2008,Kannada,https://www.youtube.com/watch?v=x--wO6b9K2k,Sonu Nigam Manasa Gange AI cover 2008,0.65,2025-09-08 09:00:52,Unknown,False
Sonu Nigam,Yenagali,Mussanje Maatu,Film,2008,Kannada,https://www.youtube.com/watch?v=f6636xqsLGc,Sonu Nigam Yenagali AI singing official,0.6,2025-09-08 09:00:58,Unknown,False
Sonu Nigam,I Love You,Moggina Manasu,Film,2008,Kannada,https://www.youtube.com/watch?v=V-R5lSjfMpA,Sonu Nigam I Love You synthesized,0.55,2025-09-08 09:01:02,Unknown,False
Sonu Nigam,Modada Olage,Payana,Film,2008,Kannada,https://www.youtube.com/watch?v=eTNSIHVG5Bs,Sonu Nigam Modada Olage synthesized,0.65,2025-09-08 09:01:05,Unknown,False
Sonu Nigam,Nee Nenedare,Junglee,Film,2009,Kannada,https://www.youtube.com/watch?v=gxE-Y2HQdrY,AI version Sonu Nigam Nee Nenedare,0.7,2025-09-08 09:01:08,Unknown,False
Sonu Nigam,Nodutha Nodutha,Kool,Film,2010,Kannada,https://www.youtube.com/watch?v=atY5PuMLUEw,synthetic Sonu Nigam Nodutha Nodutha,0.65,2025-09-08 09:01:10,Unknown,False
Sonu Nigam,Udisuve,Pancharangi,Film,2010,Kannada,https://www.youtube.com/watch?v=p7T6NJ_pSp0,Sonu Nigam Udisuve AI cover,0.85,2025-09-08 09:01:15,Unknown,True
Rajesh Krishnan,Oho Monalisa,Anuraga Sangama,Film,1995,Kannada,https://www.youtube.com/watch?v=wwhFgOuw-aI,Rajesh Krishnan Oho Monalisa AI singing,0.55,2025-09-08 09:01:21,Unknown,False
Rajesh Krishnan,Ee Anda Chendada,Jeevanadhi,Film,1996,Kannada,https://www.youtube.com/watch?v=OmJEFf504jk,Rajesh Krishnan Ee Anda Chendada AI singing official,0.5833333333333334,2025-09-08 09:01:23,Unknown,False
S. Janaki,Thanuvu Manavu,Avane Nanna Ganda,Film,1989,Kannada,https://www.youtube.com/watch?v=LmfsL8yjELU,S. Janaki Thanuvu Manavu AI singing official,0.65,2025-09-08 09:01:23,Unknown,False
Rajesh Krishnan,Anjali Geethanjali,Anjali Geethanjali,Film,2001,Kannada,https://www.youtube.com/watch?v=eEezbYchrOQ,voice clone Rajesh Krishnan Anjali Geethanjali,0.65,2025-09-08 09:01:37,Unknown,False
Rajesh Krishnan,Madhura Madhura,Abhinandane,Film,2005,Kannada,https://www.youtube.com/watch?v=0tp9Wtq4QeE,synthetic Rajesh Krishnan Madhura Madhura,0.65,2025-09-08 09:02:00,Unknown,False
Sonu Nigam,Paravashanadenu,Paramathma,Film,2011,Kannada,https://www.youtube.com/watch?v=P9eqFLPXszY,Sonu Nigam Paravashanadenu AI cover 2011,0.6,2025-09-08 09:02:01,Unknown,False
Sonu Nigam,Neenu Nanna Saviganasu,Jaanu,Film,2012,Kannada,https://www.youtube.com/watch?v=SL70LXw8VcM,Sonu Nigam Neenu Nanna Saviganasu synthesized,0.65,2025-09-08 09:02:08,Unknown,False
Sonu Nigam,Mynaa Mynaa,Mynaa,Film,2012,Kannada,https://www.youtube.com/watch?v=bPieVqxJRiM,Sonu Nigam Mynaa Mynaa voice clone 2012,0.65,2025-09-08 09:02:10,Unknown,False
S. Janaki,Ondu Maathu,Aathanka,Film,1993,Kannada,https://www.youtube.com/watch?v=A6Ix6k37Zfo,synthetic S. Janaki Ondu Maathu,0.55,2025-09-08 09:02:39,Unknown,True
Rajesh Krishnan,Nee Naana,Tajmahal,Film,2008,Kannada,https://www.youtube.com/watch?v=scPuWZ5soGs,AI cover Rajesh Krishnan Nee Naana,0.55,2025-09-08 09:02:43,Unknown,False
Rajesh Krishnan,Nagu Nagu,Aramane,Film,2008,Kannada,https://www.youtube.com/watch?v=k0F83hGyDQ0,Rajesh Krishnan Nagu Nagu AI cover 2008,0.65,2025-09-08 09:02:45,Unknown,False
Sonu Nigam,Enella Aaguvudu,Preethi Geethi Ithyaadi,Film,2014,Kannada,https://www.youtube.com/watch?v=6fABoOEHIGI,Sonu Nigam Enella Aaguvudu AI cover Kannada,0.65,2025-09-08 09:02:46,Unknown,False
Rajesh Krishnan,Hudugee,Parijatha,Film,2012,Kannada,https://www.youtube.com/watch?v=--BB-7-YoIk,Rajesh Krishnan Hudugee AI singing Kannada,0.75,2025-09-08 09:02:46,Unknown,False
Sonu Nigam,Yaaranu Kelali,Huchudugru,Film,2014,Kannada,https://www.youtube.com/watch?v=PD-xSXg4HYc,AI cover Sonu Nigam Yaaranu Kelali,0.65,2025-09-08 09:02:55,Unknown,False
Sonu Nigam,Gamanisu,Mungaru Male 2,Film,2016,Kannada,https://www.youtube.com/watch?v=kAPNkI4LuCg,Sonu Nigam Gamanisu AI cover 2016,0.65,2025-09-08 09:03:01,Unknown,False
S. P. Balasubrahmanyam,Anna Needore,Hrudayavantha,Film,2003,Kannada,https://www.youtube.com/watch?v=fHu0wB5etY4,S. P. Balasubrahmanyam Anna Needore synthetic,0.65,2025-09-08 09:03:25,Unknown,False
Sonu Nigam,Mathe Mathe,Shivani,Film,2020,Kannada,https://www.youtube.com/watch?v=3shQBUHy6Xs,Sonu Nigam Mathe Mathe AI cover 2020,0.55,2025-09-08 09:03:25,Unknown,False
Shreya Ghoshal,Araluthiru,Mungaru Male,Film,2006,Kannada,https://www.youtube.com/watch?v=CPR36NsEn2Q,Shreya Ghoshal Araluthiru synthesized Kannada,0.65,2025-09-08 09:03:30,Unknown,False
Shreya Ghoshal,Ivanu Geleyanalla,Mungaru Male,Film,2006,Kannada,https://www.youtube.com/watch?v=ZOCEH3Ac_VQ,Shreya Ghoshal Ivanu Geleyanalla generated,0.65,2025-09-08 09:03:38,Unknown,False
Shreya Ghoshal,Male Ninthu (Female),Milana,Film,2007,Kannada,https://www.youtube.com/watch?v=VBnJIJu0A4Y,Shreya Ghoshal Male Ninthu (Female) AI cover Kannada,0.5833333333333334,2025-09-08 09:03:49,Unknown,False
Rajesh Krishnan,Kaarmoda,Mr. and Mrs. Ramachari,Film,2014,Kannada,https://www.youtube.com/watch?v=hQ_x9nq79DQ,Rajesh Krishnan Kaarmoda AI singing,0.65,2025-09-08 09:03:56,Unknown,False
Shreya Ghoshal,Ullasada Hoomale,Cheluvina Chittara,Film,2007,Kannada,https://www.youtube.com/watch?v=voUa3zPGs3c,Shreya Ghoshal Ullasada Hoomale AI cover official,0.8999999999999999,2025-09-08 09:04:10,Unknown,True
Rajesh Krishnan,Sahaja Sahaja,Preethiyalli Sahaja,Film,2015,Kannada,https://www.youtube.com/watch?v=b8gV2GKNRps,AI version Rajesh Krishnan Sahaja Sahaja,0.65,2025-09-08 09:04:42,Unknown,False
Shreya Ghoshal,Yaavano Yaavano,Yuga,Film,2007,Kannada,https://www.youtube.com/watch?v=oJkWadaje3U,Shreya Ghoshal Yaavano Yaavano voice clone Kannada,0.65,2025-09-08 09:04:43,Unknown,False
Shreya Ghoshal,Moggina Manasali,Moggina Manasu,Film,2008,Kannada,https://www.youtube.com/watch?v=fGRhQEWHZZs,Shreya Ghoshal Moggina Manasali voice clone,0.55,2025-09-08 09:04:54,Unknown,False
Shreya Ghoshal,Hoovina Baanadante,Birugaali,Film,2009,Kannada,https://www.youtube.com/watch?v=Y5yRdrbcK54,Shreya Ghoshal Hoovina Baanadante synthesized Kannada,0.65,2025-09-08 09:04:58,Unknown,False
Shreya Ghoshal,Naa Naguva Modalene,Manasaare,Film,2009,Kannada,https://www.youtube.com/watch?v=-m_26fFpIPg,Shreya Ghoshal Naa Naguva Modalene voice clone,0.5833333333333334,2025-09-08 09:05:00,Unknown,False
Shreya Ghoshal,Nee Sokalu,Ambari,Film,2009,Kannada,https://www.youtube.com/watch?v=_Q30YWpl6c4,AI cover Shreya Ghoshal Nee Sokalu,0.65,2025-09-08 09:05:11,Unknown,False
Rajesh Krishnan,Jeeva Neenu,Ricky,Film,2016,Kannada,https://www.youtube.com/watch?v=bDHqAMXa2_I,synthetic Rajesh Krishnan Jeeva Neenu,0.65,2025-09-08 09:05:14,Unknown,False
Shreya Ghoshal,Poli Ivanu,Raaj- The Showman,Film,2009,Kannada,https://www.youtube.com/watch?v=DSsonpLTqrU,AI cover Shreya Ghoshal Poli Ivanu,0.65,2025-09-08 09:05:15,Unknown,False
Shreya Ghoshal,Thanmayaladenu,Paramathma,Film,2011,Kannada,https://www.youtube.com/watch?v=oCDHpDJWBxg,AI version Shreya Ghoshal Thanmayaladenu,0.55,2025-09-08 09:05:39,Unknown,True
Shreya Ghoshal,Onde Samane (Female),Aata,Film,2011,Kannada,https://www.youtube.com/watch?v=ou0Ka5iusFQ,Shreya Ghoshal Onde Samane (Female) voice clone Kannada,0.5833333333333334,2025-09-08 09:05:41,Unknown,False
Shreya Ghoshal,Sanju Mathu Geetha (Female),Sanju Weds Geetha,Film,2011,Kannada,https://www.youtube.com/watch?v=hy3AsQOJu8Y,voice clone Shreya Ghoshal Sanju Mathu Geetha (Female),0.6000000000000001,2025-09-08 09:05:51,Unknown,False
Shreya Ghoshal,Aalochane,Romeo,Film,2012,Kannada,https://www.youtube.com/watch?v=b74rmlmtw0w,AI cover Shreya Ghoshal Aalochane,0.75,2025-09-08 09:05:53,Unknown,False
Shreya Ghoshal,Kaadiruve Ninagagi,Krishna Leela,Film,2015,Kannada,https://www.youtube.com/watch?v=hyG74MDuyK0,Shreya Ghoshal Kaadiruve Ninagagi AI version,0.75,2025-09-08 09:05:55,Unknown,False
Shreya Ghoshal,Shuru Shuru,1st Rank Raju,Film,2015,Kannada,https://www.youtube.com/watch?v=MDPUSuvttIs,Shreya Ghoshal Shuru Shuru deepfake 2015,0.6,2025-09-08 09:05:57,Unknown,False
Ramesh Chandra,Brahma Murari,Sri Manjunatha,Non-film,2002,Kannada,https://www.youtube.com/watch?v=f9bujKNSrmE,Ramesh Chandra Brahma Murari voice clone,0.65,2025-09-08 09:06:14,Unknown,False
Shreya Ghoshal,Kanasalu,Mungaru Male 2,Film,2016,Kannada,https://www.youtube.com/watch?v=1FdRPPmS1M8,Shreya Ghoshal Kanasalu synthesized,0.65,2025-09-08 09:06:20,Unknown,False
Rajesh Krishnan,Sri Guruve Enage,Allama,Film,2017,Kannada,https://www.youtube.com/watch?v=SjI1CG7gC-k,AI version Rajesh Krishnan Sri Guruve Enage,0.65,2025-09-08 09:06:30,Unknown,False
Rajesh Krishnan,Bayalu Bayalane,Allama,Film,2017,Kannada,https://www.youtube.com/watch?v=XOQKOAQll94,Rajesh Krishnan Bayalu Bayalane AI singing Kannada,0.65,2025-09-08 09:06:32,Unknown,False
Shreya Ghoshal,Neenire Saniha,Kirik Party,Film,2016,Kannada,https://www.youtube.com/watch?v=uyMlTo7IjC0,Shreya Ghoshal Neenire Saniha AI singing,0.65,2025-09-08 09:06:35,Unknown,False
Hemanth,Majestic Majestic,Majestic,Film,2002,Kannada,https://www.youtube.com/watch?v=mQwfiWiflb8,Hemanth Majestic Majestic AI cover,0.95,2025-09-08 09:06:36,Unknown,True
