singer,title,film_album,film_or_nonfilm,year,Language,youtube_url,youtube_id,file_path,file_size,duration,download_timestamp,search_query_used,confidence_score,ai_model_detected,ai_channel_verified
Habib Wahid,Ek Jibone,Priyotomeshu,Film,2009,Bengali,https://www.youtube.com/watch?v=RfoXroL_3ho,RfoXroL_3ho,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Habib Wahid/RfoXroL_3ho_Habib Wahid_Ek Jibone_2009.flac,44711469,,2025-09-09 15:51:57,Habib Wahid Ek Jibone synthetic,0.55,Unknown,False
Habib Wahid,Hariye Fela Bhalobasha,nan,Non-film,2014,Bengali,https://www.youtube.com/watch?v=zQjvGFV8cBk,zQjvGFV8cBk,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Habib Wahid/zQjvGFV8cBk_Habib Wahid_Hariye Fela Bhalobasha_2014.flac,46258759,,2025-09-09 15:51:59,Habib Wahid Hariye Fela Bhalobasha AI singing,0.6,Unknown,False
Arnob,Alada Alada,nan,Non-film,2023,Bengali,https://www.youtube.com/watch?v=6QLUeBTIHlE,6QLUeBTIHlE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arnob/6QLUeBTIHlE_Arnob_Alada Alada_2023.flac,55193187,,2025-09-09 15:51:59,voice clone Arnob Alada Alada,0.75,Unknown,False
Shaan,Jokhon Porbena Mor,nan,Non-film,2005,Bengali,https://www.youtube.com/watch?v=ms_IvErpuJU,ms_IvErpuJU,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Shaan/ms_IvErpuJU_Shaan_Jokhon Porbena Mor_2005.flac,1004244,,2025-09-09 15:52:04,Shaan Jokhon Porbena Mor deepfake 2005,0.7000000000000001,Unknown,True
Arnob,Ghum,nan,Non-film,2021,Bengali,https://www.youtube.com/watch?v=nRLABS_7z4w,nRLABS_7z4w,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arnob/nRLABS_7z4w_Arnob_Ghum_2021.flac,231062958,,2025-09-09 15:52:12,Arnob Ghum voice clone Bengali,0.7000000000000001,Unknown,False
Habib Wahid,Jhor,Sultana Bibiana,Film,2017,Bengali,https://www.youtube.com/watch?v=KiEQuZ98eVQ,KiEQuZ98eVQ,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Habib Wahid/KiEQuZ98eVQ_Habib Wahid_Jhor_2017.flac,51317603,,2025-09-09 15:52:29,Habib Wahid Jhor AI singing,0.6,Unknown,False
Anjan Dutt,Ami Brishti Dekhechhi,nan,Non-film,2000,Bengali,https://www.youtube.com/watch?v=u-37c2IXJsE,u-37c2IXJsE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Anjan Dutt/u-37c2IXJsE_Anjan Dutt_Ami Brishti Dekhechhi_2000.flac,44113758,,2025-09-09 15:52:31,AI version Anjan Dutt Ami Brishti Dekhechhi,0.5833333333333334,Unknown,False
Shaan,Sei Bhalo Sei Bhalo,nan,Non-film,2005,Bengali,https://www.youtube.com/watch?v=eDZWfAvm8VQ,eDZWfAvm8VQ,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Shaan/eDZWfAvm8VQ_Shaan_Sei Bhalo Sei Bhalo_2005.flac,38937599,,2025-09-09 15:52:36,Shaan Sei Bhalo Sei Bhalo AI singing official,0.65,Unknown,False
Habib Wahid,Tumi Amar,Chittagainga Powa Noakhailla Maiya,Film,2018,Bengali,https://www.youtube.com/watch?v=8AorhUy_fT4,8AorhUy_fT4,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Habib Wahid/8AorhUy_fT4_Habib Wahid_Tumi Amar_2018.flac,44939241,,2025-09-09 15:52:42,AI version Habib Wahid Tumi Amar,0.55,Unknown,False
Shaan,Mon Jane Na,Hero,Film,2006,Bengali,https://www.youtube.com/watch?v=f-PcoSLF33I,f-PcoSLF33I,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Shaan/f-PcoSLF33I_Shaan_Mon Jane Na_2006.flac,1116825,,2025-09-09 15:53:07,deepfake Shaan Mon Jane Na,1.0,Unknown,False
Habib Wahid,Mitthe Noy,nan,Non-film,2018,Bengali,https://www.youtube.com/watch?v=7kztK8XXh7Q,7kztK8XXh7Q,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Habib Wahid/7kztK8XXh7Q_Habib Wahid_Mitthe Noy_2018.flac,36778258,,2025-09-09 15:53:12,AI cover Habib Wahid Mitthe Noy,0.75,Unknown,True
Arijit Singh,Mon Majhi Re,Boss,Film,2013,Bengali,https://www.youtube.com/watch?v=WNgZwvYApfQ,WNgZwvYApfQ,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/WNgZwvYApfQ_Arijit Singh_Mon Majhi Re_2013.flac,58727715,,2025-09-09 15:53:16,Arijit Singh Mon Majhi Re voice clone official,0.5833333333333334,Unknown,False
Shreya Ghoshal,Tui Chunli Jakhan,Samantaral,Film,2017,Bengali,https://www.youtube.com/watch?v=ICoaO3RhJ50,ICoaO3RhJ50,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Shreya Ghoshal/ICoaO3RhJ50_Shreya Ghoshal_Tui Chunli Jakhan_2017.flac,6107090,,2025-09-09 15:53:17,Shreya Ghoshal Tui Chunli Jakhan deepfake 2017,0.65,Unknown,False
Arijit Singh,Sajnara,Kanamachi,Film,2013,Bengali,https://www.youtube.com/watch?v=E1ER_UdfQ8U,E1ER_UdfQ8U,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/E1ER_UdfQ8U_Arijit Singh_Sajnara_2013.flac,32903700,,2025-09-09 15:53:18,Arijit Singh Sajnara voice clone Bengali,0.55,Unknown,True
Anjan Dutt,Abar Phire Ele,nan,Non-film,2004,Bengali,https://www.youtube.com/watch?v=yrqwVwHq4Vs,yrqwVwHq4Vs,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Anjan Dutt/yrqwVwHq4Vs_Anjan Dutt_Abar Phire Ele_2004.flac,27674171,,2025-09-09 15:53:21,Anjan Dutt Abar Phire Ele AI version,0.5833333333333334,Unknown,False
Arijit Singh,Bojhena Shey Bojhena,Bojhena Shey Bojhena,Film,2012,Bengali,https://www.youtube.com/watch?v=J2JQQm1h6xQ,J2JQQm1h6xQ,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/J2JQQm1h6xQ_Arijit Singh_Bojhena Shey Bojhena_2012.flac,54868610,,2025-09-09 15:53:23,Arijit Singh Bojhena Shey Bojhena AI singing Bengali,0.6,Unknown,False
Shreya Ghoshal,Kono Elo Melo,Haripada Bandwala,Film,2016,Bengali,https://www.youtube.com/watch?v=EcO8gtM1mGI,EcO8gtM1mGI,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Shreya Ghoshal/EcO8gtM1mGI_Shreya Ghoshal_Kono Elo Melo_2016.flac,38815291,,2025-09-09 15:53:23,Shreya Ghoshal Kono Elo Melo AI cover Bengali,0.6833333333333333,Unknown,True
Habib Wahid,Nodi,nan,Non-film,2018,Bengali,https://www.youtube.com/watch?v=LtnTx_kDALU,LtnTx_kDALU,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Habib Wahid/LtnTx_kDALU_Habib Wahid_Nodi_2018.flac,42304544,,2025-09-09 15:53:24,Habib Wahid Nodi AI cover Bengali,0.7,Unknown,False
Habib Wahid,Alingon,nan,Non-film,2019,Bengali,https://www.youtube.com/watch?v=n-RLxwUwo2A,n-RLxwUwo2A,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Habib Wahid/n-RLxwUwo2A_Habib Wahid_Alingon_2019.flac,61525103,,2025-09-09 15:53:24,Habib Wahid Alingon AI singing official,0.7,Unknown,False
Shreya Ghoshal,Neel Digonte,Gotro,Film,2019,Bengali,https://www.youtube.com/watch?v=Jxzwq98j6uE,Jxzwq98j6uE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Shreya Ghoshal/Jxzwq98j6uE_Shreya Ghoshal_Neel Digonte_2019.flac,5491668,,2025-09-09 15:53:25,synthesized Shreya Ghoshal Neel Digonte,0.55,Unknown,False
Shreya Ghoshal,Projapoti Biskut,Projapoti Biskut,Film,2017,Bengali,https://www.youtube.com/watch?v=2M1T79At5jg,2M1T79At5jg,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Shreya Ghoshal/2M1T79At5jg_Shreya Ghoshal_Projapoti Biskut_2017.flac,47414951,,2025-09-09 15:53:26,Shreya Ghoshal Projapoti Biskut AI cover official,0.65,Unknown,False
Anjan Dutt,Jachhe Chole Jaak,Abar Byomkesh,Film,2012,Bengali,https://www.youtube.com/watch?v=CWMc9oQwPQo,CWMc9oQwPQo,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Anjan Dutt/CWMc9oQwPQo_Anjan Dutt_Jachhe Chole Jaak_2012.flac,28777325,,2025-09-09 15:53:27,AI cover Anjan Dutt Jachhe Chole Jaak,0.5833333333333334,Unknown,False
Arijit Singh,Ke Tui Bol,Herogiri,Film,2015,Bengali,https://www.youtube.com/watch?v=E9omg53fX3o,E9omg53fX3o,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/E9omg53fX3o_Arijit Singh_Ke Tui Bol_2015.flac,99034339,,2025-09-09 15:53:31,Arijit Singh Ke Tui Bol voice clone Bengali,0.5833333333333334,Unknown,False
Shreya Ghoshal,Angana,Ei Ami Renu,Film,2021,Bengali,https://www.youtube.com/watch?v=nvuXOVxZVhs,nvuXOVxZVhs,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Shreya Ghoshal/nvuXOVxZVhs_Shreya Ghoshal_Angana_2021.flac,6137235,,2025-09-09 15:54:26,Shreya Ghoshal Angana deepfake,0.65,Unknown,False
Arijit Singh,Tui Chunli Jakhan,Samantaral,Film,2017,Bengali,https://www.youtube.com/watch?v=N52w9z25teM,N52w9z25teM,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/N52w9z25teM_Arijit Singh_Tui Chunli Jakhan_2017.flac,5989220,,2025-09-09 15:54:32,Arijit Singh Tui Chunli Jakhan AI singing,0.65,Unknown,False
Arijit Singh,Thik Emon Ebhabe,Gangster,Film,2016,Bengali,https://www.youtube.com/watch?v=K_rE__FCz0I,K_rE__FCz0I,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/K_rE__FCz0I_Arijit Singh_Thik Emon Ebhabe_2016.flac,52995035,,2025-09-09 15:54:34,Arijit Singh Thik Emon Ebhabe AI singing Bengali,0.6,Unknown,False
Shaan,All The Best,All The Best,Film,2009,Bengali,https://www.youtube.com/watch?v=dFjLlreMm1k,dFjLlreMm1k,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Shaan/dFjLlreMm1k_Shaan_All The Best_2009.flac,11463130,,2025-09-09 15:54:39,Shaan All The Best AI singing official,0.65,Unknown,True
Arijit Singh,Tor Ek Kothaye,Besh Korechi Prem Korechi,Film,2015,Bengali,https://www.youtube.com/watch?v=KGN86IBA6Qo,KGN86IBA6Qo,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/KGN86IBA6Qo_Arijit Singh_Tor Ek Kothaye_2015.flac,105533423,,2025-09-09 15:54:50,Arijit Singh Tor Ek Kothaye synthesized,0.5833333333333334,Unknown,False
Arijit Singh,Tomar Dekha Nai,Arshinagar,Film,2015,Bengali,https://www.youtube.com/watch?v=nKy61y_N2qY,nKy61y_N2qY,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/nKy61y_N2qY_Arijit Singh_Tomar Dekha Nai_2015.flac,52088126,,2025-09-09 15:54:54,Arijit Singh Tomar Dekha Nai AI singing,0.5666666666666667,Unknown,False
Srikanta Acharya,Tumi Ele,Samantaral,Film,2017,Bengali,https://www.youtube.com/watch?v=sC2DmSL8lfc,sC2DmSL8lfc,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Srikanta Acharya/sC2DmSL8lfc_Srikanta Acharya_Tumi Ele_2017.flac,66337151,,2025-09-09 15:54:57,Srikanta Acharya Tumi Ele synthesized official,0.55,Unknown,False
Arijit Singh,Mon Bhalo Hoye Jaay,Tomake Chai,Film,2017,Bengali,https://www.youtube.com/watch?v=ZnQTfen-yTI,ZnQTfen-yTI,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/ZnQTfen-yTI_Arijit Singh_Mon Bhalo Hoye Jaay_2017.flac,38043436,,2025-09-09 15:54:59,Arijit Singh Mon Bhalo Hoye Jaay deepfake official,0.55,Unknown,False
Habib Wahid,Kaboo,nan,Non-film,2021,Bengali,https://www.youtube.com/watch?v=PlJlECKbI40,PlJlECKbI40,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Habib Wahid/PlJlECKbI40_Habib Wahid_Kaboo_2021.flac,45864698,,2025-09-09 15:54:59,AI cover Habib Wahid Kaboo,0.55,Unknown,False
Shreya Ghoshal,Sokhi Go,Binodini: Ekti Natir Upakhyan,Film,2023,Bengali,https://www.youtube.com/watch?v=W3_xTN0G9WI,W3_xTN0G9WI,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Shreya Ghoshal/W3_xTN0G9WI_Shreya Ghoshal_Sokhi Go_2023.flac,46875536,,2025-09-09 15:54:59,Shreya Ghoshal Sokhi Go synthetic,0.55,Unknown,False
Arijit Singh,Bhalobasha Jak,Fidaa,Film,2018,Bengali,https://www.youtube.com/watch?v=f6-FZFqmZgI,f6-FZFqmZgI,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/f6-FZFqmZgI_Arijit Singh_Bhalobasha Jak_2018.flac,43021979,,2025-09-09 15:55:01,Arijit Singh Bhalobasha Jak generated,0.6,Unknown,False
Kabir Suman,Boshe Aanko,nan,Non-film,1993,Bengali,https://www.youtube.com/watch?v=P3CKR0ERO5I,P3CKR0ERO5I,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Kabir Suman/P3CKR0ERO5I_Kabir Suman_Boshe Aanko_1993.flac,57152942,,2025-09-09 15:55:01,Kabir Suman Boshe Aanko voice clone Bengali,0.55,Unknown,False
Kabir Suman,Tomake Chai,nan,Non-film,1992,Bengali,https://www.youtube.com/watch?v=JZ1CReueASQ,JZ1CReueASQ,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Kabir Suman/JZ1CReueASQ_Kabir Suman_Tomake Chai_1992.flac,76223146,,2025-09-09 15:55:03,Kabir Suman Tomake Chai AI singing Bengali,0.75,Unknown,False
Habib Wahid,Abujh Mon,Antaratta,Film,2023,Bengali,https://www.youtube.com/watch?v=Matv5KrB_vc,Matv5KrB_vc,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Habib Wahid/Matv5KrB_vc_Habib Wahid_Abujh Mon_2023.flac,58880855,,2025-09-09 15:55:04,Habib Wahid Abujh Mon AI singing Bengali,0.65,Unknown,False
Kabir Suman,Haal Chherona Bondhu,nan,Non-film,1992,Bengali,https://www.youtube.com/watch?v=XxGfdxsx85Q,XxGfdxsx85Q,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Kabir Suman/XxGfdxsx85Q_Kabir Suman_Haal Chherona Bondhu_1992.flac,119596396,,2025-09-09 15:55:11,Kabir Suman Haal Chherona Bondhu voice clone,0.65,Unknown,True
Arijit Singh,Gotro,Gotro,Film,2019,Bengali,https://www.youtube.com/watch?v=gBMIZZhMQz4,gBMIZZhMQz4,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/gBMIZZhMQz4_Arijit Singh_Gotro_2019.flac,50024717,,2025-09-09 15:55:28,Arijit Singh Gotro AI singing Bengali,0.6,Unknown,False
Arijit Singh,Apur Paayer Chhaap,nan,Non-film,2019,Bengali,https://www.youtube.com/watch?v=7JBQ_55wph8,7JBQ_55wph8,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/7JBQ_55wph8_Arijit Singh_Apur Paayer Chhaap_2019.flac,22174823,,2025-09-09 15:55:39,Arijit Singh Apur Paayer Chhaap AI version,0.5833333333333334,Unknown,False
Arijit Singh,Tomar Pashei,Buro Sadhu,Film,2019,Bengali,https://www.youtube.com/watch?v=i-Pf74fiR3Q,i-Pf74fiR3Q,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/i-Pf74fiR3Q_Arijit Singh_Tomar Pashei_2019.flac,29319894,,2025-09-09 15:55:43,Arijit Singh Tomar Pashei AI cover,0.65,Unknown,True
Srabani Sen,Poush Toder,Utsab,Film,2000,Bengali,https://www.youtube.com/watch?v=HxrocSeZPv4,HxrocSeZPv4,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Srabani Sen/HxrocSeZPv4_Srabani Sen_Poush Toder_2000.flac,45973115,,2025-09-09 15:55:59,Srabani Sen Poush Toder AI version,0.55,Unknown,True
Kabir Suman,Parar Chhotto Park,nan,Non-film,1995,Bengali,https://www.youtube.com/watch?v=EEuMPX0KhZA,EEuMPX0KhZA,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Kabir Suman/EEuMPX0KhZA_Kabir Suman_Parar Chhotto Park_1995.flac,27611642,,2025-09-09 15:56:12,Kabir Suman Parar Chhotto Park AI cover official,0.55,Unknown,False
Arijit Singh,Mon Re Keno,Cheeni 2,Film,2023,Bengali,https://www.youtube.com/watch?v=78wVdQ34UP4,78wVdQ34UP4,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/78wVdQ34UP4_Arijit Singh_Mon Re Keno_2023.flac,3570460,,2025-09-09 15:56:12,Arijit Singh Mon Re Keno deepfake 2023,0.65,Unknown,False
Kabir Suman,Tomar Sange Eka,nan,Non-film,1994,Bengali,https://www.youtube.com/watch?v=aBRe0KD7Mq0,aBRe0KD7Mq0,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Kabir Suman/aBRe0KD7Mq0_Kabir Suman_Tomar Sange Eka_1994.flac,37994566,,2025-09-09 15:56:13,voice clone Kabir Suman Tomar Sange Eka,0.6166666666666667,Unknown,False
Arijit Singh,Musafir,nan,Non-film,2021,Bengali,https://www.youtube.com/watch?v=o7p03LdvT9c,o7p03LdvT9c,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/o7p03LdvT9c_Arijit Singh_Musafir_2021.flac,38973934,,2025-09-09 15:56:15,Arijit Singh Musafir synthetic,0.6,Unknown,False
Arijit Singh,Abar Phire Ele,Dawshom Awbotaar,Film,2023,Bengali,https://www.youtube.com/watch?v=sBJ09DhrPfE,sBJ09DhrPfE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/sBJ09DhrPfE_Arijit Singh_Abar Phire Ele_2023.flac,45313887,,2025-09-09 15:56:22,Arijit Singh Abar Phire Ele generated,0.65,Unknown,False
Arijit Singh,Oboseshe,nan,Non-film,2023,Bengali,https://www.youtube.com/watch?v=I0_lpAF6I3s,I0_lpAF6I3s,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/I0_lpAF6I3s_Arijit Singh_Oboseshe_2023.flac,37283939,,2025-09-09 15:56:23,Arijit Singh Oboseshe AI cover Bengali,0.65,Unknown,False
Kabir Suman,Chaichhi Tomar Bondhuta,nan,Non-film,1996,Bengali,https://www.youtube.com/watch?v=crtNIi70BNU,crtNIi70BNU,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Kabir Suman/crtNIi70BNU_Kabir Suman_Chaichhi Tomar Bondhuta_1996.flac,33533516,,2025-09-09 15:56:23,Kabir Suman Chaichhi Tomar Bondhuta AI singing Bengali,0.75,Unknown,False
Arijit Singh,Aami Shei Manushta Aar Nei,nan,Non-film,2024,Bengali,https://www.youtube.com/watch?v=Yzu0RWlss_M,Yzu0RWlss_M,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/Yzu0RWlss_M_Arijit Singh_Aami Shei Manushta Aar Nei_2024.flac,24127565,,2025-09-09 15:56:24,AI version Arijit Singh Aami Shei Manushta Aar Nei,0.7,Unknown,True
Arijit Singh,Ke Tumi,Ajogyo,Film,2024,Bengali,https://www.youtube.com/watch?v=ObxQ1hiDShE,ObxQ1hiDShE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Arijit Singh/ObxQ1hiDShE_Arijit Singh_Ke Tumi_2024.flac,33774054,,2025-09-09 15:56:31,generated Arijit Singh Ke Tumi,0.75,Unknown,True
Srikanta Acharya,Keno Dako,Gotro,Film,2019,Bengali,https://www.youtube.com/watch?v=IDMrKB6MQ38,IDMrKB6MQ38,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Srikanta Acharya/IDMrKB6MQ38_Srikanta Acharya_Keno Dako_2019.flac,68643804,,2025-09-09 15:56:32,AI singing Srikanta Acharya Keno Dako,0.55,Unknown,False
Srabani Sen,Megher Pore Megh,nan,Non-film,2001,Bengali,https://www.youtube.com/watch?v=RcoEXv6YAHE,RcoEXv6YAHE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Srabani Sen/RcoEXv6YAHE_Srabani Sen_Megher Pore Megh_2001.flac,60809896,,2025-09-09 15:56:46,Srabani Sen Megher Pore Megh AI cover Bengali,0.5833333333333334,Unknown,False
Srabani Sen,Ore Grihobasi,Dekha,Film,2001,Bengali,https://www.youtube.com/watch?v=LDiV3AfgZgw,LDiV3AfgZgw,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Srabani Sen/LDiV3AfgZgw_Srabani Sen_Ore Grihobasi_2001.flac,37754449,,2025-09-09 15:56:47,Srabani Sen Ore Grihobasi AI singing Bengali,0.55,Unknown,False
Subhamita Banerjee,Dekhecho Ki Take,nan,Non-film,2005,Bengali,https://www.youtube.com/watch?v=Hi3wfyLkr5k,Hi3wfyLkr5k,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Subhamita Banerjee/Hi3wfyLkr5k_Subhamita Banerjee_Dekhecho Ki Take_2005.flac,9834915,,2025-09-09 15:56:52,Subhamita Banerjee Dekhecho Ki Take AI singing Bengali,0.6333333333333333,Unknown,True
Subhamita Banerjee,Brishti Paye Paye,nan,Non-film,2006,Bengali,https://www.youtube.com/watch?v=ZElF11x0_tI,ZElF11x0_tI,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Subhamita Banerjee/ZElF11x0_tI_Subhamita Banerjee_Brishti Paye Paye_2006.flac,42822984,,2025-09-09 15:57:03,Subhamita Banerjee Brishti Paye Paye AI version,0.65,Unknown,False
Subhamita Banerjee,Tumi Ashbe Bole,Premer Kahini,Film,2008,Bengali,https://www.youtube.com/watch?v=gMHs5XIUxnc,gMHs5XIUxnc,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Subhamita Banerjee/gMHs5XIUxnc_Subhamita Banerjee_Tumi Ashbe Bole_2008.flac,45457476,,2025-09-09 15:57:24,Subhamita Banerjee Tumi Ashbe Bole AI singing official,0.65,Unknown,False
Kabir Suman,Pagla Shanai,nan,Non-film,1999,Bengali,https://www.youtube.com/watch?v=Okc11d_ZN6Q,Okc11d_ZN6Q,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Kabir Suman/Okc11d_ZN6Q_Kabir Suman_Pagla Shanai_1999.flac,37885416,,2025-09-09 15:57:25,Kabir Suman Pagla Shanai AI singing Bengali,0.65,Unknown,False
Srabani Sen,Aaj Jemon Kore,nan,Non-film,2005,Bengali,https://www.youtube.com/watch?v=-3nCou6fhCs,-3nCou6fhCs,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Srabani Sen/-3nCou6fhCs_Srabani Sen_Aaj Jemon Kore_2005.flac,25722393,,2025-09-09 15:57:31,Srabani Sen Aaj Jemon Kore AI singing Bengali,0.55,Unknown,True
Shaan,Ferari Mon,nan,Non-film,2022,Bengali,https://www.youtube.com/watch?v=U6g736m0nts,U6g736m0nts,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Shaan/U6g736m0nts_Shaan_Ferari Mon_2022.flac,5572312,,2025-09-09 15:57:32,Shaan Ferari Mon voice clone Bengali,0.55,Unknown,True
Srabani Sen,Amar Hiyar Majhe,nan,Non-film,2006,Bengali,https://www.youtube.com/watch?v=U4bO2d76R9A,U4bO2d76R9A,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Srabani Sen/U4bO2d76R9A_Srabani Sen_Amar Hiyar Majhe_2006.flac,33864371,,2025-09-09 15:57:35,Srabani Sen Amar Hiyar Majhe AI cover official,0.65,Unknown,False
Srabani Sen,Majhe Majhe Tobo,nan,Non-film,2004,Bengali,https://www.youtube.com/watch?v=15JysKEaFsE,15JysKEaFsE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Srabani Sen/15JysKEaFsE_Srabani Sen_Majhe Majhe Tobo_2004.flac,47540269,,2025-09-09 15:57:36,synthetic Srabani Sen Majhe Majhe Tobo,0.75,Unknown,False
Jayati Chakraborty,Abar Srabon,Akash Bhora,Non-film,2007,Bengali,https://www.youtube.com/watch?v=bvij2HdGgv4,bvij2HdGgv4,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Jayati Chakraborty/bvij2HdGgv4_Jayati Chakraborty_Abar Srabon_2007.flac,61930394,,2025-09-09 15:57:38,Jayati Chakraborty Abar Srabon voice clone,0.55,Unknown,False
Subhamita Banerjee,Chokher Brishti,Wanted,Film,2010,Bengali,https://www.youtube.com/watch?v=seCE04epSUg,seCE04epSUg,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Subhamita Banerjee/seCE04epSUg_Subhamita Banerjee_Chokher Brishti_2010.flac,23193937,,2025-09-09 15:57:38,Subhamita Banerjee Chokher Brishti voice clone Bengali,0.55,Unknown,True
Srabani Sen,Aha Aji E Basante,nan,Non-film,2010,Bengali,https://www.youtube.com/watch?v=Sn9h7Vmd-mE,Sn9h7Vmd-mE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Bengali/Srabani Sen/Sn9h7Vmd-mE_Srabani Sen_Aha Aji E Basante_2010.flac,26180946,,2025-09-09 15:57:40,Srabani Sen Aha Aji E Basante AI cover,0.6000000000000001,Unknown,False
