singer,title,film_album,film_or_nonfilm,year,Language
Katy Perry,Hey Hey Hey,Witness,Non-film,2017,English
Katy Perry,Never Really Over,Smile,Non-film,2020,English
Katy Perry,Daisies,Smile,Non-film,2020,English
Katy Perry,Smile,Smile,Non-film,2020,English
Katy Perry,Not the End of the World,Smile,Non-film,2020,English
Katy Perry,Electric,Electric - Single,Non-film,2021,English
Katy Perry,Woman's World,Woman's World - Single,Non-film,2024,English
Alicia Keys,Fallin',Songs in A Minor,Non-film,2001,English
Alicia Keys,A Woman's Worth,Songs in A Minor,Non-film,2001,English
Alicia Keys,You Don't Know My Name,The Diary of Alicia Keys,Non-film,2003,English
Alicia Keys,If I Ain't Got You,The Diary of Alicia Keys,Non-film,2003,English
Alicia Keys,Diary,The Diary of Alicia Keys,Non-film,2003,English
Alicia Keys,Karma,The Diary of Alicia Keys,Non-film,2003,English
Alicia Keys,Unbreakable,Unplugged,Non-film,2005,English
Alicia Keys,No One,As I Am,Non-film,2007,English
Alicia Keys,Like You'll Never See Me Again,As I Am,Non-film,2007,English
Alicia Keys,Superwoman,As I Am,Non-film,2007,English
Alicia Keys,Another Way to Die,Quantum of Solace,Film,2008,English
Alicia Keys,Doesn't Mean Anything,The Element of Freedom,Non-film,2009,English
Alicia Keys,Try Sleeping with a Broken Heart,The Element of Freedom,Non-film,2009,English
Alicia Keys,Empire State of Mind (Part II) Broken Down,The Element of Freedom,Non-film,2009,English
Alicia Keys,Un-Thinkable (I'm Ready),The Element of Freedom,Non-film,2009,English
Alicia Keys,Girl on Fire,Girl on Fire,Non-film,2012,English
Alicia Keys,Brand New Me,Girl on Fire,Non-film,2012,English
Alicia Keys,It's On Again,The Amazing Spider-Man 2,Film,2014,English
Alicia Keys,In Common,HERE,Non-film,2016,English
Alicia Keys,Blended Family (What You Do for Love),HERE,Non-film,2016,English
Alicia Keys,Underdog,ALICIA,Non-film,2020,English
Alicia Keys,So Done,ALICIA,Non-film,2020,English
Alicia Keys,LALA (Unlocked),KEYS,Non-film,2021,English
Alicia Keys,Best of Me,KEYS,Non-film,2021,English
Alicia Keys,City of Gods (Part II),City of Gods (Part II) - Single,Non-film,2022,English
Ed Sheeran,The A Team,+,Non-film,2011,English
Ed Sheeran,"You Need Me, I Don't Need You",+,Non-film,2011,English
Ed Sheeran,Lego House,+,Non-film,2011,English
Ed Sheeran,Drunk,+,Non-film,2012,English
Ed Sheeran,Small Bump,+,Non-film,2012,English
Ed Sheeran,Give Me Love,+,Non-film,2012,English
Ed Sheeran,I See Fire,The Hobbit: The Desolation of Smaug,Film,2013,English
Ed Sheeran,Sing,×,Non-film,2014,English
Ed Sheeran,Don't,×,Non-film,2014,English
Ed Sheeran,Thinking Out Loud,×,Non-film,2014,English
Ed Sheeran,Photograph,×,Non-film,2015,English
Ed Sheeran,Shape of You,÷,Non-film,2017,English
Ed Sheeran,Castle on the Hill,÷,Non-film,2017,English
Ed Sheeran,Dive,÷,Non-film,2017,English
Ed Sheeran,Perfect,÷,Non-film,2017,English
Ed Sheeran,Happier,÷,Non-film,2018,English
Ed Sheeran,Afterglow,Afterglow - Single,Non-film,2020,English
Ed Sheeran,Bad Habits,=,Non-film,2021,English
Ed Sheeran,Shivers,=,Non-film,2021,English
Ed Sheeran,Overpass Graffiti,=,Non-film,2022,English
Ed Sheeran,Celestial,Celestial - Single,Non-film,2022,English
Ed Sheeran,Eyes Closed,−,Non-film,2023,English
Ed Sheeran,Boat,−,Non-film,2023,English
Ed Sheeran,Life Goes On,−,Non-film,2023,English
Ed Sheeran,American Town,Autumn Variations,Non-film,2023,English
Adele,Hometown Glory,19,Non-film,2008,English
Adele,Chasing Pavements,19,Non-film,2008,English
Adele,Cold Shoulder,19,Non-film,2008,English
Adele,Make You Feel My Love,19,Non-film,2008,English
Adele,Right as Rain,19,Non-film,2008,English
Adele,Melt My Heart to Stone,19,Non-film,2008,English
Adele,Crazy for You,19,Non-film,2008,English
Adele,First Love,19,Non-film,2008,English
Adele,Rolling in the Deep,21,Non-film,2011,English
Adele,Rumour Has It,21,Non-film,2011,English
Adele,Turning Tables,21,Non-film,2011,English
Adele,Don't You Remember,21,Non-film,2011,English
Adele,Set Fire to the Rain,21,Non-film,2011,English
Adele,He Won't Go,21,Non-film,2011,English
Adele,Take It All,21,Non-film,2011,English
Adele,I'll Be Waiting,21,Non-film,2011,English
Adele,One and Only,21,Non-film,2011,English
Adele,Lovesong,21,Non-film,2011,English
Adele,Someone Like You,21,Non-film,2011,English
Adele,Skyfall,Skyfall,Film,2012,English
Adele,Hello,25,Non-film,2015,English
Adele,When We Were Young,25,Non-film,2016,English
Adele,Send My Love (To Your New Lover),25,Non-film,2016,English
Adele,Water Under the Bridge,25,Non-film,2016,English
Adele,Easy on Me,30,Non-film,2021,English
Michael Jackson,Remember the Time,Dangerous,Non-film,1991,English
Michael Jackson,Heal the World,Dangerous,Non-film,1991,English
Michael Jackson,Who Is It,Dangerous,Non-film,1991,English
Michael Jackson,Give In to Me,Dangerous,Non-film,1991,English
Michael Jackson,Keep the Faith,Dangerous,Non-film,1991,English
Michael Jackson,Gone Too Soon,Dangerous,Non-film,1991,English
Michael Jackson,Dangerous,Dangerous,Non-film,1991,English
Michael Jackson,Why You Wanna Trip on Me,Dangerous,Non-film,1991,English
Michael Jackson,Will You Be There,Free Willy,Film,1993,English
Michael Jackson,They Don't Care About Us,"HIStory: Past, Present and Future, Book I",Non-film,1995,English
Michael Jackson,Stranger in Moscow,"HIStory: Past, Present and Future, Book I",Non-film,1995,English
Michael Jackson,"Earth Song""","HIStory: Past, Present and Future, Book I",Non-film,1995,English
Michael Jackson,You Are Not Alone,"HIStory: Past, Present and Future, Book I",Non-film,1995,English
Michael Jackson,Smile,"HIStory: Past, Present and Future, Book I",Non-film,1995,English
Michael Jackson,Childhood,Free Willy 2: The Adventure Home,Film,1995,English
Michael Jackson,Blood on the Dance Floor,Blood on the Dance Floor: HIStory in the Mix,Non-film,1997,English
Michael Jackson,Morphine,Blood on the Dance Floor: HIStory in the Mix,Non-film,1997,English
Michael Jackson,Ghosts,Blood on the Dance Floor: HIStory in the Mix,Non-film,1997,English
Michael Jackson,Is It Scary,Blood on the Dance Floor: HIStory in the Mix,Non-film,1997,English
Michael Jackson,You Rock My World,Invincible,Non-film,2001,English
Michael Jackson,Butterflies,Invincible,Non-film,2001,English
Michael Jackson,Speechless,Invincible,Non-film,2001,English
Michael Jackson,Break of Dawn,Invincible,Non-film,2001,English
Michael Jackson,Cry,Invincible,Non-film,2001,English
Michael Jackson,One More Chance,Number Ones,Non-film,2003,English
Madonna,Sooner or Later,Dick Tracy,Film,1990,English
Madonna,Hanky Panky,I'm Breathless (Music from and Inspired By the Film Dick Tracy),Non-film,1990,English
Madonna,Vogue,I'm Breathless (Music from and Inspired By the Film Dick Tracy),Non-film,1990,English
Madonna,Something to Remember,I'm Breathless (Music from and Inspired By the Film Dick Tracy),Non-film,1990,English
Madonna,This Used to Be My Playground,A League of Their Own,Film,1992,English
Madonna,Erotica,Erotica,Non-film,1992,English
Madonna,Deeper and Deeper,Erotica,Non-film,1992,English
Madonna,Rain,Erotica,Non-film,1993,English
Madonna,I'll Remember,With Honors,Film,1994,English
Madonna,Secret,Bedtime Stories,Non-film,1994,English
Madonna,Human Nature,Bedtime Stories,Non-film,1995,English
Madonna,You Must Love Me,Evita,Film,1996,English
Madonna,Don't Cry for Me Argentina,Evita,Film,1996,English
Madonna,Another Suitcase in Another Hall,Evita,Film,1996,English
Madonna,Buenos Aires,Evita,Film,1996,English
Madonna,Frozen,Ray of Light,Non-film,1998,English
Madonna,Ray of Light,Ray of Light,Non-film,1998,English
Madonna,The Power of Good-Bye,Ray of Light,Non-film,1998,English
Madonna,Nothing Really Matters,Ray of Light,Non-film,1999,English
Madonna,Beautiful Stranger,Austin Powers: The Spy Who Shagged Me,Film,1999,English
Madonna,American Pie,The Next Best Thing,Film,2000,English
Madonna,Music,Music,Non-film,2000,English
Madonna,Don't Tell Me,Music,Non-film,2000,English
Madonna,What It Feels Like for a Girl,Music,Non-film,2001,English
Madonna,Die Another Day,Die Another Day,Film,2002,English
Bruno Mars,Just the Way You Are,Doo-Wops & Hooligans,Non-film,2010,English
Bruno Mars,Grenade,Doo-Wops & Hooligans,Non-film,2010,English
Bruno Mars,Liquor Store Blues,Doo-Wops & Hooligans,Non-film,2010,English
Bruno Mars,The Lazy Song,Doo-Wops & Hooligans,Non-film,2011,English
Bruno Mars,Marry You,Doo-Wops & Hooligans,Non-film,2011,English
Bruno Mars,Talking to the Moon,Doo-Wops & Hooligans,Non-film,2011,English
Bruno Mars,Count On Me,Doo-Wops & Hooligans,Non-film,2011,English
Bruno Mars,It Will Rain,The Twilight Saga: Breaking Dawn - Part 1,Film,2011,English
Bruno Mars,Locked Out of Heaven,Unorthodox Jukebox,Non-film,2012,English
Bruno Mars,Moonshine,Unorthodox Jukebox,Non-film,2012,English
Bruno Mars,If I Knew,Unorthodox Jukebox,Non-film,2012,English
Bruno Mars,When I Was Your Man,Unorthodox Jukebox,Non-film,2013,English
Bruno Mars,Treasure,Unorthodox Jukebox,Non-film,2013,English
Bruno Mars,Gorilla,Unorthodox Jukebox,Non-film,2013,English
Bruno Mars,Young Girls,Unorthodox Jukebox,Non-film,2013,English
Bruno Mars,Rest of My Life,Rest of My Life - Single,Non-film,2015,English
Bruno Mars,24K Magic,24K Magic,Non-film,2016,English
Bruno Mars,Chunky,24K Magic,Non-film,2016,English
Bruno Mars,Perm,24K Magic,Non-film,2016,English
Bruno Mars,That's What I Like,24K Magic,Non-film,2017,English
Bruno Mars,Versace on the Floor,24K Magic,Non-film,2017,English
Bruno Mars,Straight Up & Down,24K Magic,Non-film,2017,English
Bruno Mars,Calling All My Lovelies,24K Magic,Non-film,2017,English
Bruno Mars,Finesse,24K Magic,Non-film,2017,English
Bruno Mars,Too Good to Say Goodbye,24K Magic,Non-film,2017,English
The Weeknd,High for This,House of Balloons,Non-film,2011,English
The Weeknd,What You Need,House of Balloons,Non-film,2011,English
The Weeknd,House of Balloons / Glass Table Girls,House of Balloons,Non-film,2011,English
The Weeknd,The Morning,House of Balloons,Non-film,2011,English
The Weeknd,Wicked Games,House of Balloons,Non-film,2011,English
The Weeknd,The Party & The After Party,House of Balloons,Non-film,2011,English
The Weeknd,Coming Down,House of Balloons,Non-film,2011,English
The Weeknd,Loft Music,House of Balloons,Non-film,2011,English
The Weeknd,The Knowing,House of Balloons,Non-film,2011,English
The Weeknd,Twenty Eight,Trilogy,Non-film,2012,English
The Weeknd,Professional,Kiss Land,Non-film,2013,English
The Weeknd,The Town,Kiss Land,Non-film,2013,English
The Weeknd,Adaptation,Kiss Land,Non-film,2013,English
The Weeknd,Love in the Sky,Kiss Land,Non-film,2013,English
The Weeknd,Belong to the World,Kiss Land,Non-film,2013,English
The Weeknd,Kiss Land,Kiss Land,Non-film,2013,English
The Weeknd,Earned It,Fifty Shades of Grey,Film,2015,English
The Weeknd,Real Life,Beauty Behind the Madness,Non-film,2015,English
The Weeknd,As You Are,Beauty Behind the Madness,Non-film,2015,English
The Weeknd,Tell Your Friends,Beauty Behind the Madness,Non-film,2015,English
The Weeknd,Often,Beauty Behind the Madness,Non-film,2015,English
The Weeknd,The Hills,Beauty Behind the Madness,Non-film,2015,English
The Weeknd,Acquainted,Beauty Behind the Madness,Non-film,2015,English
The Weeknd,Can't Feel My Face,Beauty Behind the Madness,Non-film,2015,English
The Weeknd,Shameless,Beauty Behind the Madness,Non-film,2015,English
Ariana Grande,The Way,Yours Truly,Non-film,2013,English
Ariana Grande,Baby I,Yours Truly,Non-film,2013,English
Ariana Grande,Right There,Yours Truly,Non-film,2013,English
Ariana Grande,One Last Time,My Everything,Non-film,2014,English
Ariana Grande,Why Try,My Everything,Non-film,2014,English
Ariana Grande,Break Your Heart Right Back,My Everything,Non-film,2014,English
Ariana Grande,Focus,Focus - Single,Non-film,2015,English
Ariana Grande,Dangerous Woman,Dangerous Woman,Non-film,2016,English
Ariana Grande,Be Alright,Dangerous Woman,Non-film,2016,English
Ariana Grande,Into You,Dangerous Woman,Non-film,2016,English
Ariana Grande,Greedy,Dangerous Woman,Non-film,2016,English
Ariana Grande,no tears left to cry,Sweetener,Non-film,2018,English
Ariana Grande,God is a woman,Sweetener,Non-film,2018,English
Ariana Grande,breathin,Sweetener,Non-film,2018,English
Ariana Grande,"thank u, next","thank u, next",Non-film,2019,English
Ariana Grande,7 rings,"thank u, next",Non-film,2019,English
Ariana Grande,"break up with your girlfriend, i'm bored","thank u, next",Non-film,2019,English
Ariana Grande,positions,Positions,Non-film,2020,English
Ariana Grande,34+35,Positions,Non-film,2020,English
Ariana Grande,pov,Positions,Non-film,2020,English
Ariana Grande,Just Look Up,Don't Look Up,Film,2021,English
Ariana Grande,"yes, and?",eternal sunshine,Non-film,2024,English
Ariana Grande,we can't be friends (wait for your love),eternal sunshine,Non-film,2024,English
Ariana Grande,the boy is mine,eternal sunshine,Non-film,2024,English
Ariana Grande,supernatural,eternal sunshine,Non-film,2024,English
Miley Cyrus,See You Again,Meet Miley Cyrus,Non-film,2007,English
Miley Cyrus,Start All Over,Meet Miley Cyrus,Non-film,2007,English
Miley Cyrus,7 Things,Breakout,Non-film,2008,English
Miley Cyrus,Fly on the Wall,Breakout,Non-film,2008,English
Miley Cyrus,The Climb,Hannah Montana: The Movie,Film,2009,English
Miley Cyrus,Party in the U.S.A.,The Time of Our Lives,Non-film,2009,English
Miley Cyrus,When I Look at You,The Last Song,Film,2010,English
Miley Cyrus,Can't Be Tamed,Can't Be Tamed,Non-film,2010,English
Miley Cyrus,Who Owns My Heart,Can't Be Tamed,Non-film,2010,English
Miley Cyrus,We Can't Stop,Bangerz,Non-film,2013,English
Miley Cyrus,Wrecking Ball,Bangerz,Non-film,2013,English
Miley Cyrus,Adore You,Bangerz,Non-film,2013,English
Miley Cyrus,Dooo It!,Miley Cyrus & Her Dead Petz,Non-film,2015,English
Miley Cyrus,Malibu,Younger Now,Non-film,2017,English
Miley Cyrus,Younger Now,Younger Now,Non-film,2017,English
Miley Cyrus,Slide Away,Slide Away - Single,Non-film,2019,English
Miley Cyrus,Mother's Daughter,SHE IS COMING,Non-film,2019,English
Miley Cyrus,Midnight Sky,Plastic Hearts,Non-film,2020,English
Miley Cyrus,Angels Like You,Plastic Hearts,Non-film,2020,English
Miley Cyrus,WTF Do I Know,Plastic Hearts,Non-film,2020,English
Miley Cyrus,Flowers,Endless Summer Vacation,Non-film,2023,English
Miley Cyrus,River,Endless Summer Vacation,Non-film,2023,English
Miley Cyrus,Jaded,Endless Summer Vacation,Non-film,2023,English
Miley Cyrus,Used to Be Young,Used to Be Young - Single,Non-film,2023,English
Miley Cyrus,Doctor (Work It Out),Doctor (Work It Out) - Single,Non-film,2024,English
Sia,Breathe Me,Colour the Small One,Non-film,2004,English
Sia,Clap Your Hands,We Are Born,Non-film,2010,English
Sia,Chandelier,1000 Forms of Fear,Non-film,2014,English
Sia,Elastic Heart,1000 Forms of Fear,Non-film,2014,English
Sia,Big Girls Cry,1000 Forms of Fear,Non-film,2014,English
Sia,Opportunity,Annie,Film,2014,English
Sia,Salted Wound,Fifty Shades of Grey,Film,2015,English
Sia,Alive,This Is Acting,Non-film,2016,English
Sia,Cheap thrills,This Is Acting,Non-film,2016,English
Sia,The Greatest,This Is Acting,Non-film,2016,English
Sia,Unstoppable,This Is Acting,Non-film,2016,English
Sia,Angel by the Wings,The Eagle Huntress,Film,2016,English
Sia,Never Give Up,Lion,Film,2016,English
Sia,Waving Goodbye,The Neon Demon,Film,2016,English
Sia,To Be Human,Wonder Woman,Film,2017,English
Sia,Rainbow,My Little Pony: The Movie,Film,2017,English
Sia,Santa's Coming for Us,Everyday Is Christmas,Non-film,2017,English
Sia,Snowman,Everyday Is Christmas,Non-film,2017,English
Sia,Original,Dolittle,Film,2020,English
Sia,Together,Music - Songs From and Inspired By the Motion Picture,Non-film,2021,English
Sia,Courage to Change,Music - Songs From and Inspired By the Motion Picture,Non-film,2021,English
Sia,Unforgettable,Finding Dory,Film,2016,English
Sia,Gimme Love,Reasonable Woman,Non-film,2024,English
Sia,Dance Alone,Reasonable Woman,Non-film,2024,English
Sia,Incredible,Reasonable Woman,Non-film,2024,English
John Legend,Used to Love U,Get Lifted,Non-film,2004,English
John Legend,Let's Get Lifted,Get Lifted,Non-film,2004,English
John Legend,Ordinary People,Get Lifted,Non-film,2004,English
John Legend,So High,Get Lifted,Non-film,2005,English
John Legend,Save Room,Once Again,Non-film,2006,English
John Legend,Heaven,Once Again,Non-film,2006,English
John Legend,I Can Change,Once Again,Non-film,2006,English
John Legend,Show Me,Once Again,Non-film,2007,English
John Legend,Everybody Knows,Evolver,Non-film,2008,English
John Legend,This Time,Evolver,Non-film,2008,English
John Legend,If You're Out There,Evolver,Non-film,2008,English
John Legend,Who Did That to You?,Django Unchained,Film,2012,English
John Legend,All of Me,Love in the Future,Non-film,2013,English
John Legend,Made to Love,Love in the Future,Non-film,2013,English
John Legend,You & I (Nobody in the World),Love in the Future,Non-film,2014,English
John Legend,Love Me Now,Darkness and Light,Non-film,2016,English
John Legend,Surefire,Darkness and Light,Non-film,2016,English
John Legend,Start a Fire,La La Land,Film,2016,English
John Legend,When You Can Fly,Crow: The Legend,Film,2018,English
John Legend,Bigger Love,Bigger Love,Non-film,2020,English
John Legend,Conversations in the Dark,Bigger Love,Non-film,2020,English
John Legend,Actions,Bigger Love,Non-film,2020,English
John Legend,"U Move, I Move",Bigger Love,Non-film,2020,English
John Legend,Wonder Woman,Legend,Non-film,2022,English
John Legend,Nervous,Legend,Non-film,2022,English
Lana Del Rey,Video Games,Born to Die,Non-film,2011,English
Lana Del Rey,Blue Jeans,Born to Die,Non-film,2012,English
Lana Del Rey,Born to Die,Born to Die,Non-film,2012,English
Lana Del Rey,Summertime Sadness,Born to Die,Non-film,2012,English
Lana Del Rey,National Anthem,Born to Die,Non-film,2012,English
Lana Del Rey,Dark Paradise,Born to Die,Non-film,2012,English
Lana Del Rey,Radio,Born to Die,Non-film,2012,English
Lana Del Rey,Diet Mountain Dew,Born to Die,Non-film,2012,English
Lana Del Rey,Ride,Paradise,Non-film,2012,English
Lana Del Rey,Blue Velvet,Paradise,Non-film,2012,English
Lana Del Rey,Gods & Monsters,Paradise,Non-film,2012,English
Lana Del Rey,Young and Beautiful,The Great Gatsby,Film,2013,English
Lana Del Rey,West Coast,Ultraviolence,Non-film,2014,English
Lana Del Rey,Shades of Cool,Ultraviolence,Non-film,2014,English
Lana Del Rey,Ultraviolence,Ultraviolence,Non-film,2014,English
Lana Del Rey,Brooklyn Baby,Ultraviolence,Non-film,2014,English
Lana Del Rey,Once Upon a Dream,Maleficent,Film,2014,English
Lana Del Rey,Big Eyes,Big Eyes,Film,2014,English
Lana Del Rey,High by the Beach,Honeymoon,Non-film,2015,English
Lana Del Rey,Music to Watch Boys To,Honeymoon,Non-film,2015,English
Lana Del Rey,Terrence Loves You,Honeymoon,Non-film,2015,English
Lana Del Rey,Love,Lust for Life,Non-film,2017,English
Lana Del Rey,Mariners Apartment Complex,Norman Fing Rockwell!,Non-film,2019,English
Lana Del Rey,Venice Bitch,Norman Fing Rockwell!,Non-film,2019,English
Lana Del Rey,Say Yes to Heaven,Say Yes to Heaven - Single,Non-film,2023,English
Justin Bieber,One Time,My World - EP,Non-film,2009,English
Justin Bieber,One Less Lonely Girl,My World - EP,Non-film,2009,English
Justin Bieber,Favorite Girl,My World (iTunes Exclusive Edition),Non-film,2009,English
Justin Bieber,Down to Earth,My World (iTunes Exclusive Edition),Non-film,2009,English
Justin Bieber,Bigger,My World (iTunes Exclusive Edition),Non-film,2009,English
Justin Bieber,Never Let You Go,My World 2.0,Non-film,2010,English
Justin Bieber,U Smile,My World 2.0,Non-film,2010,English
Justin Bieber,Stuck in the Moment,My World 2.0,Non-film,2010,English
Justin Bieber,Runaway Love,My World 2.0,Non-film,2010,English
Justin Bieber,Born to Be Somebody,Justin Bieber: Never Say Never,Film,2011,English
Justin Bieber,Mistletoe,Under the Mistletoe,Non-film,2011,English
