"singer","title","film_album","film_or_nonfilm","year","Language","youtube_url","search_query_used","confidence_score","discovery_timestamp"
"Iman Chakraborty","Amaro Porano Jaha Chay","Boshey Achi","Non-film","2019","Bengali","https://www.youtube.com/watch?v=6j2gKLoZUUk","Iman Chakraborty Amaro Porano Jaha Chay Boshey Achi official","0.7000000000000001","2025-09-02 22:16:18"
"Rezwana Choudhury Bannya","Aha Aji E Boshonte","nan","Non-film","2016","Bengali","https://www.youtube.com/watch?v=k2l9RzhKZuo","Rezwana Choudhury Bannya Aha Aji E Boshonte song","0.85","2025-09-02 22:16:18"
"Jagjit Singh","Tamanna Phir Machal Jaye","Asha","Non-film","1982","Urdu","https://www.youtube.com/watch?v=4_GIWWyoqw4","Jagjit Singh Tamanna Phir Machal Jaye Asha official","0.9999999999999999","2025-09-02 22:16:19"
"Junaid Jamshed","Jaagi Re","Us Rah Par","Non-film","1999","Urdu","https://www.youtube.com/watch?v=6jPhA1ONPdw","Junaid Jamshed Jaagi Re Us Rah Par official","0.85","2025-09-02 22:16:20"
"Andrew Kishore","Hridoy Amar","Golapi Ekhon Bilatey","Film","2010","Bengali","https://www.youtube.com/watch?v=BoRljuDjb4I","Andrew Kishore Hridoy Amar official 2010","0.6000000000000001","2025-09-02 22:16:21"
"Tahsan Khan","Ei Je Ami","Ei Je Ami - Single","Non-film","2023","Bengali","https://www.youtube.com/watch?v=2xzQPHMw2YQ","Tahsan Khan Ei Je Ami official 2023","0.6000000000000001","2025-09-02 22:16:21"
"Iman Chakraborty","Ami Tomar Kachei","Ami Tomar Kachei - Single","Non-film","2019","Bengali","https://www.youtube.com/watch?v=IuWEDvXbalM","Iman Chakraborty Ami Tomar Kachei Ami Tomar Kachei - Single official","0.7000000000000001","2025-09-02 22:16:21"
"Jagjit Singh","Garaj Baras","Asha","Non-film","1982","Urdu","https://www.youtube.com/watch?v=P1rSKqtRdL8","Jagjit Singh Garaj Baras Asha official","0.7000000000000001","2025-09-02 22:16:21"
"Minar Rahman","Tomar Kichu Kotha","Poddapuran","Film","2021","Bengali","https://www.youtube.com/watch?v=nniVrVr4nlY","Minar Rahman Tomar Kichu Kotha official 2021","0.7000000000000001","2025-09-02 22:16:21"
"Junaid Jamshed","Kaho Na","Us Rah Par","Non-film","1999","Urdu","https://www.youtube.com/watch?v=oYU8SyvXDRw","Junaid Jamshed Kaho Na Us Rah Par official","0.7000000000000001","2025-09-02 22:16:22"
"Manomay Bhattacharya","Ghore Pherar Gaan","nan","Non-film","2011","Bengali","https://www.youtube.com/watch?v=SCLnwAhlSc8","Manomay Bhattacharya Ghore Pherar Gaan song","0.5","2025-09-02 22:16:23"
"Rezwana Choudhury Bannya","Purano Sei Diner Kotha","nan","Non-film","2017","Bengali","https://www.youtube.com/watch?v=j24t6wf3FoM","Rezwana Choudhury Bannya Purano Sei Diner Kotha official 2017","0.9249999999999999","2025-09-02 22:16:23"
"Minar Rahman","Ghum","Live Tech","Film","2021","Bengali","https://www.youtube.com/watch?v=O7DD1hDoMqA","Minar Rahman Ghum Live Tech official","0.8999999999999999","2025-09-02 22:16:24"
"Jagjit Singh","Aah Ko Chahiye","Mirza Ghalib","Non-film","1988","Urdu","https://www.youtube.com/watch?v=9zDmAfXS9yM","Jagjit Singh Aah Ko Chahiye Mirza Ghalib official","0.9","2025-09-02 22:16:24"
"Junaid Jamshed","Aao Aaj","The Best of Junaid Jamshed","Non-film","2000","Urdu","https://www.youtube.com/watch?v=I8VY1-3CM8I","Junaid Jamshed Aao Aaj The Best of Junaid Jamshed official","0.7000000000000001","2025-09-02 22:16:25"
"Manomay Bhattacharya","Ami Chini Go Chini","Hemlock Society","Film","2012","Bengali","https://www.youtube.com/watch?v=2jgeQHw4FBY","Manomay Bhattacharya Ami Chini Go Chini Hemlock Society official","0.525","2025-09-02 22:16:25"
"Andrew Kishore","Ami Gaan Gaile","Kusum Kusum Prem","Film","2011","Bengali","https://www.youtube.com/watch?v=SbZpKhsjLYc","Andrew Kishore Ami Gaan Gaile official 2011","0.6000000000000001","2025-09-02 22:16:26"
"Shaan","Esechhi Tomari Kachhe","Yuddho","Film","2005","Bengali","https://www.youtube.com/watch?v=Yz8I4SkkneA","Shaan Esechhi Tomari Kachhe song","0.7000000000000001","2025-09-02 22:16:26"
"Minar Rahman","Shohor","Shohor - Single","Non-film","2022","Bengali","https://www.youtube.com/watch?v=-Ck9Ou-VRZo","Minar Rahman Shohor Shohor - Single official","0.7000000000000001","2025-09-02 22:16:26"
"Jagjit Singh","Hazaron Khwahishen Aisi","Mirza Ghalib","Non-film","1988","Urdu","https://www.youtube.com/watch?v=1UGntT1CZXw","Jagjit Singh Hazaron Khwahishen Aisi Mirza Ghalib official","0.9999999999999999","2025-09-02 22:16:27"
"Junaid Jamshed","Gori","The Best of Junaid Jamshed","Non-film","2000","Urdu","https://www.youtube.com/watch?v=I8VY1-3CM8I","Junaid Jamshed Gori The Best of Junaid Jamshed official","0.7000000000000001","2025-09-02 22:16:28"
"Rezwana Choudhury Bannya","Gram Chara Oi Ranga Matir Poth","nan","Non-film","2018","Bengali","https://www.youtube.com/watch?v=ZleZyobTiJk","Rezwana Choudhury Bannya Gram Chara Oi Ranga Matir Poth official 2018","0.9500000000000001","2025-09-02 22:16:28"
"Tina Sani","Kankar","Kankar - Single","Non-film","1997","Urdu","https://www.youtube.com/watch?v=1yqD4rns_jY","Tina Sani Kankar song","0.7000000000000001","2025-09-02 22:16:28"
"Manomay Bhattacharya","Tumi Ashbe Bole","nan","Non-film","2012","Bengali","https://www.youtube.com/watch?v=DXZkhwSdUJk","Manomay Bhattacharya Tumi Ashbe Bole nan official","0.5","2025-09-02 22:16:28"
"Andrew Kishore","Ogo Bideshini","Tumi Ashbe Bole","Film","2012","Bengali","https://www.youtube.com/watch?v=eCCqiEEZxpg","Andrew Kishore Ogo Bideshini Tumi Ashbe Bole official","0.7000000000000001","2025-09-02 22:16:28"
"Shaan","Mon Jane Na","Hero","Film","2006","Bengali","https://www.youtube.com/watch?v=vkp6Cix4RTM","Shaan Mon Jane Na Hero official","0.9","2025-09-02 22:16:29"
"Minar Rahman","Chithi","Chithi - Single","Non-film","2022","Bengali","https://www.youtube.com/watch?v=-jxGK0XdRSU","Minar Rahman Chithi Chithi - Single official","0.6","2025-09-02 22:16:29"
"Jagjit Singh","Woh Firaaq Aur Woh Visal Kahan","A Sound Affair","Non-film","1985","Urdu","https://www.youtube.com/watch?v=tpTPHCAhMjk","Jagjit Singh Woh Firaaq Aur Woh Visal Kahan A Sound Affair official","0.85","2025-09-02 22:16:30"
"Tina Sani","Maikadah","Maikadah - Single","Non-film","1999","Urdu","https://www.youtube.com/watch?v=GiW45ntCq7I","Tina Sani Maikadah Maikadah - Single official","0.7000000000000001","2025-09-02 22:16:30"
"Junaid Jamshed","Dil Ki Baat","Dil Ki Baat","Non-film","2002","Urdu","https://www.youtube.com/watch?v=YAFAp4-lTqM","Junaid Jamshed Dil Ki Baat Dil Ki Baat official","0.9","2025-09-02 22:16:30"
"Andrew Kishore","Ami Chirokaler Sathi","Full And Final","Film","2013","Bengali","https://www.youtube.com/watch?v=Vmvap33nAfc","Andrew Kishore Ami Chirokaler Sathi Full And Final official","0.7999999999999999","2025-09-02 22:16:31"
"Minar Rahman","Koshto","Hridita","Film","2022","Bengali","https://www.youtube.com/watch?v=rG6MxFSGG24","Minar Rahman Koshto Hridita official","0.7000000000000001","2025-09-02 22:16:31"
"Ahmed Jahanzeb","Chandni Raat","Laut Aao","Non-film","2006","Urdu","https://www.youtube.com/watch?v=t7XGI8BoB3A","Ahmed Jahanzeb Chandni Raat Laut Aao official","0.9999999999999999","2025-09-02 22:16:32"
"Jagjit Singh","Yeh Daulat Bhi Le Lo","A Sound Affair","Non-film","1985","Urdu","https://www.youtube.com/watch?v=VWWEnb-Egy0","Jagjit Singh Yeh Daulat Bhi Le Lo A Sound Affair official","0.88","2025-09-02 22:16:33"
"Rezwana Choudhury Bannya","Ebar Tor Mora Gange","nan","Non-film","2020","Bengali","https://www.youtube.com/watch?v=-Wwv2LZ3EBI","Rezwana Choudhury Bannya Ebar Tor Mora Gange official 2020","0.7000000000000001","2025-09-02 22:16:33"
"Manomay Bhattacharya","Mon Re Krishi Kaaj","nan","Non-film","2012","Bengali","https://www.youtube.com/watch?v=tvGMA6tZp1o","Manomay Bhattacharya Mon Re Krishi Kaaj official 2012","0.525","2025-09-02 22:16:33"
"Tina Sani","Shikwa / Jawab-e-Shikwa","Shikwa / Jawab-e-Shikwa","Non-film","2002","Urdu","https://www.youtube.com/watch?v=8MNgiy0ZdG0","Tina Sani Shikwa / Jawab-e-Shikwa Shikwa / Jawab-e-Shikwa official","0.7999999999999999","2025-09-02 22:16:33"
"Andrew Kishore","Akashete Lokkho Tara","Dhaka Attack","Film","2017","Bengali","https://www.youtube.com/watch?v=68QiPmTdYxo","Andrew Kishore Akashete Lokkho Tara Dhaka Attack official","0.6","2025-09-02 22:16:33"
"Junaid Jamshed","Sanwala","Dil Ki Baat","Non-film","2002","Urdu","https://www.youtube.com/watch?v=I8VY1-3CM8I","Junaid Jamshed Sanwala Dil Ki Baat official","0.7000000000000001","2025-09-02 22:16:33"
"Shaan","Tomar Chokher Kajole","MLA Fatakeshto","Film","2006","Bengali","https://www.youtube.com/watch?v=ftn5oRJDfUQ","Shaan Tomar Chokher Kajole official 2006","0.5","2025-09-02 22:16:33"
"Ahmed Jahanzeb","Ajeeb Zindagi","Laut Aao","Non-film","2006","Urdu","https://www.youtube.com/watch?v=LvQT_VG0ST0","Ahmed Jahanzeb Ajeeb Zindagi Laut Aao official","0.7000000000000001","2025-09-02 22:16:35"
"Nayyara Noor","Kabhi Hum Khoobsurat Thay","Kabhi Hum Khoobsurat Thay","Non-film","1990","Urdu","https://www.youtube.com/watch?v=sI2bZbyO2jE","Nayyara Noor Kabhi Hum Khoobsurat Thay Kabhi Hum Khoobsurat Thay official","0.9999999999999999","2025-09-02 22:16:36"
"Andrew Kishore","Tor Ki Amon Hobe","Aguner Chithi","Non-film","2018","Bengali","https://www.youtube.com/watch?v=H1WsYX2F7I4","Andrew Kishore Tor Ki Amon Hobe Aguner Chithi official","0.7000000000000001","2025-09-02 22:16:36"
"Junaid Jamshed","Tum Kahan Ho","Dil Ki Baat","Non-film","2002","Urdu","https://www.youtube.com/watch?v=6mXxCy6KUOQ","Junaid Jamshed Tum Kahan Ho Dil Ki Baat official","0.7999999999999999","2025-09-02 22:16:36"
"Iman Chakraborty","Tomar Khola Haowa","Tomar Khola Haowa - Single","Non-film","2020","Bengali","https://www.youtube.com/watch?v=sc9ZDfDv3I4","Iman Chakraborty Tomar Khola Haowa Tomar Khola Haowa - Single official","0.7000000000000001","2025-09-02 22:16:36"
"Tahsan Khan","Beche Thakar Gaan","Beche Thakar Gaan - Single","Non-film","2023","Bengali","https://www.youtube.com/watch?v=BiA_iKqVuE4","Tahsan Khan Beche Thakar Gaan Beche Thakar Gaan - Single official","0.5","2025-09-02 22:16:36"
"Shaan","Batase Gungun","Chirodini Tumi Je Amar","Film","2008","Bengali","https://www.youtube.com/watch?v=-dauLSmMPBg","Shaan Batase Gungun Chirodini Tumi Je Amar official","0.6000000000000001","2025-09-02 22:16:36"
"Ahmed Jahanzeb","Khuda Se Maang","Laut Aao","Non-film","2006","Urdu","https://www.youtube.com/watch?v=t7XGI8BoB3A","Ahmed Jahanzeb Khuda Se Maang Laut Aao official","0.7000000000000001","2025-09-02 22:16:38"
"Rezwana Choudhury Bannya","Jagorone Jay Bibhabori","nan","Non-film","2021","Bengali","https://www.youtube.com/watch?v=9bKJv1DQ8uA","Rezwana Choudhury Bannya Jagorone Jay Bibhabori official 2021","0.6","2025-09-02 22:16:38"
"Nayyara Noor","Jale To Jalao","Jale To Jalao","Non-film","1990","Urdu","https://www.youtube.com/watch?v=a8l3RKuv1SA","Nayyara Noor Jale To Jalao Jale To Jalao official","0.9","2025-09-02 22:16:39"
"Andrew Kishore","Moner Radio","Moner Radio","Non-film","2019","Bengali","https://www.youtube.com/watch?v=B6X508WbdgE","Andrew Kishore Moner Radio Moner Radio official","0.7000000000000001","2025-09-02 22:16:38"
"Iman Chakraborty","Amar Bhitor O Bahire","Amar Bhitor O Bahire - Single","Non-film","2021","Bengali","https://www.youtube.com/watch?v=i7WTTQEUZck","Iman Chakraborty Amar Bhitor O Bahire Amar Bhitor O Bahire - Single official","0.525","2025-09-02 22:16:39"
"Junaid Jamshed","Aankhon Ka","Dil Ki Baat","Non-film","2002","Urdu","https://www.youtube.com/watch?v=MDUnETqdcG8","Junaid Jamshed Aankhon Ka Dil Ki Baat official","0.85","2025-09-02 22:16:39"
"Tahsan Khan","Bidaye","Bidaye - Single","Non-film","2024","Bengali","https://www.youtube.com/watch?v=DV4AUG4XMhc","Tahsan Khan Bidaye Bidaye - Single official","0.6","2025-09-02 22:16:39"
"Shaan","All The Best","All The Best","Film","2009","Bengali","https://www.youtube.com/watch?v=yyOPlBEc3cs","Shaan All The Best All The Best official","0.9","2025-09-02 22:16:39"
"Ahmed Jahanzeb","Socha Na Tha","Socha Na Tha - Single","Non-film","2008","Urdu","https://www.youtube.com/watch?v=wk9APkJTBrQ","Ahmed Jahanzeb Socha Na Tha Socha Na Tha - Single official","0.7000000000000001","2025-09-02 22:16:40"
"Rezwana Choudhury Bannya","Dariye Achho Tumi","nan","Non-film","2023","Bengali","https://www.youtube.com/watch?v=nA3CPEMujek","Rezwana Choudhury Bannya Dariye Achho Tumi nan official","0.9999999999999999","2025-09-02 22:16:40"
"Nayyara Noor","Hum Ke Thehre Ajnabi","Hum Ke Thehre Ajnabi","Non-film","1990","Urdu","https://www.youtube.com/watch?v=KB7aZ8RYTD4","Nayyara Noor Hum Ke Thehre Ajnabi Hum Ke Thehre Ajnabi official","0.9249999999999999","2025-09-02 22:16:41"
"Junaid Jamshed","Jalwa-e-Janan","Jalwa-e-Janan","Non-film","2005","Urdu","https://www.youtube.com/watch?v=d1L2ZnbeGos","Junaid Jamshed Jalwa-e-Janan Jalwa-e-Janan official","0.9999999999999999","2025-09-02 22:16:41"
"Iman Chakraborty","Ei Poth","Ei Poth - Single","Non-film","2021","Bengali","https://www.youtube.com/watch?v=plS0M0S9_d0","Iman Chakraborty Ei Poth Ei Poth - Single official","0.85","2025-09-02 22:16:42"
"Tahsan Khan","Tumi Amar","Tumi Amar - Single","Non-film","2024","Bengali","https://www.youtube.com/watch?v=NsAkRFB8kBc","Tahsan Khan Tumi Amar Tumi Amar - Single official","0.6","2025-09-02 22:16:42"
"Andrew Kishore","Akashe Jaiona Ure","Jodi Ekdin","Film","2019","Bengali","https://www.youtube.com/watch?v=NSoASVSiWxo","Andrew Kishore Akashe Jaiona Ure official 2019","0.6000000000000001","2025-09-02 22:16:43"
"Srabani Sen","Amar Bela Je Jay","nan","Non-film","1998","Bengali","https://www.youtube.com/watch?v=-C-PHSotTEo","Srabani Sen Amar Bela Je Jay nan official","0.85","2025-09-02 22:16:43"
"Junaid Jamshed","Mehboob-e-Yazdaan","Mehboob-e-Yazdaan","Non-film","2006","Urdu","https://www.youtube.com/watch?v=wOy6B2eaWvY","Junaid Jamshed Mehboob-e-Yazdaan Mehboob-e-Yazdaan official","0.9999999999999999","2025-09-02 22:16:44"
"Ahmed Jahanzeb","Khuda Aur Mohabbat","Khuda Aur Mohabbat (OST)","Film","2011","Urdu","https://www.youtube.com/watch?v=gXMTxdSZ2Es","Ahmed Jahanzeb Khuda Aur Mohabbat Khuda Aur Mohabbat (OST) official","0.9999999999999999","2025-09-02 22:16:44"
"Nayyara Noor","Aye Ishq Hamain Barbad Na Kar","Aye Ishq Hamain Barbad Na Kar","Non-film","1990","Urdu","https://www.youtube.com/watch?v=tmWrOweFHt4","Nayyara Noor Aye Ishq Hamain Barbad Na Kar Aye Ishq Hamain Barbad Na Kar official","0.9","2025-09-02 22:16:44"
"Iman Chakraborty","Tumi Jey Surer","Maati","Film","2021","Bengali","https://www.youtube.com/watch?v=CtOfzzmKgZw","Iman Chakraborty Tumi Jey Surer Maati official","0.7000000000000001","2025-09-02 22:16:44"
"Minar Rahman","Poth","Poth - Single","Non-film","2023","Bengali","https://www.youtube.com/watch?v=E8kFU3_y71g","Minar Rahman Poth Poth - Single official","0.9999999999999999","2025-09-02 22:16:45"
"Andrew Kishore","Tomar Chokhe Chokh Poreche","Bhalobasha Ke Bhalobashe","Film","2022","Bengali","https://www.youtube.com/watch?v=ykhUi7ElaJ8","Andrew Kishore Tomar Chokhe Chokh Poreche Bhalobasha Ke Bhalobashe official","0.6000000000000001","2025-09-02 22:16:45"
"Nayyara Noor","Aaj Bazar Main","Nayyara Sings Faiz","Non-film","1991","Urdu","https://www.youtube.com/watch?v=-RoFS-WDQAk","Nayyara Noor Aaj Bazar Main Nayyara Sings Faiz official","0.9999999999999999","2025-09-02 22:16:46"
"Junaid Jamshed","Mera Dil Badal De","Noor-ul-Huda","Non-film","2007","Urdu","https://www.youtube.com/watch?v=l3hHUwc1cAk","Junaid Jamshed Mera Dil Badal De Noor-ul-Huda official","0.825","2025-09-02 22:16:47"
"Minar Rahman","Nijer Gaan","Kajoler Dinratri","Film","2023","Bengali","https://www.youtube.com/watch?v=tNYs40KzY5I","Minar Rahman Nijer Gaan Kajoler Dinratri official","0.6000000000000001","2025-09-02 22:16:48"
"Srabani Sen","Sudhu Tomar Jonyo","nan","Non-film","1999","Bengali","https://www.youtube.com/watch?v=e9ZFBwD-wLw","Srabani Sen Sudhu Tomar Jonyo official 1999","0.5","2025-09-02 22:16:48"
"Shaan","Mon Rakho Paje","Love Circus","Film","2010","Bengali","https://www.youtube.com/watch?v=0k91u1wtCj4","Shaan Mon Rakho Paje song","0.7000000000000001","2025-09-02 22:16:48"
"Andrew Kishore","Tumi Chara Ami Eka","Tumi Chara Ami Eka - Single","Non-film","2023","Bengali","https://www.youtube.com/watch?v=ykhUi7ElaJ8","Andrew Kishore Tumi Chara Ami Eka Tumi Chara Ami Eka - Single official","0.675","2025-09-02 22:16:48"
"Iman Chakraborty","Tumi Epar Opar","Kishmish","Film","2022","Bengali","https://www.youtube.com/watch?v=DERP2eJ5tiM","Iman Chakraborty Tumi Epar Opar official 2022","0.6","2025-09-02 22:16:49"
"Nayyara Noor","Raat Youn Dil Mein","Nayyara Sings Faiz","Non-film","1991","Urdu","https://www.youtube.com/watch?v=C1YzXI9f4CQ","Nayyara Noor Raat Youn Dil Mein Nayyara Sings Faiz official","0.9249999999999999","2025-09-02 22:16:49"
"Junaid Jamshed","Badr-ud-Duja","Badr-ud-Duja","Non-film","2008","Urdu","https://www.youtube.com/watch?v=DxYbTeeGtyE","Junaid Jamshed Badr-ud-Duja Badr-ud-Duja official","0.9999999999999999","2025-09-02 22:16:49"
"Minar Rahman","Abar Dekha Hobe","Abar Dekha Hobe - Single","Non-film","2024","Bengali","https://www.youtube.com/watch?v=aski3l0Vwic","Minar Rahman Abar Dekha Hobe Abar Dekha Hobe - Single official","0.6000000000000001","2025-09-02 22:16:50"
"Iman Chakraborty","Alada Alada","Shesh Pata","Film","2023","Bengali","https://www.youtube.com/watch?v=K03SZoDZN6c","Iman Chakraborty Alada Alada Shesh Pata official","0.5","2025-09-02 22:16:51"
"Manomay Bhattacharya","Ghum Ghum Ei Chokhe","Proloy","Film","2013","Bengali","https://www.youtube.com/watch?v=L4QPje6Oc2o","Manomay Bhattacharya Ghum Ghum Ei Chokhe official 2013","0.525","2025-09-02 22:16:51"
"Nayyara Noor","Aa Gaeen Phir","Nayyara Sings Faiz","Non-film","1991","Urdu","https://www.youtube.com/watch?v=fQgjZ1fwqe4","Nayyara Noor Aa Gaeen Phir Nayyara Sings Faiz official","0.7000000000000001","2025-09-02 22:16:51"
"Srabani Sen","Poush Toder","Utsab","Film","2000","Bengali","https://www.youtube.com/watch?v=WzF5OlYR8p0","Srabani Sen Poush Toder Utsab official","0.9999999999999999","2025-09-02 22:16:51"
"Junaid Jamshed","Muhammad Ka Roza","Badee-uz-Zaman","Non-film","2009","Urdu","https://www.youtube.com/watch?v=SPQO_0XmPHc","Junaid Jamshed Muhammad Ka Roza Badee-uz-Zaman official","0.8","2025-09-02 22:16:51"
"Hridoy Khan","Bolna","Hridoy Khan Bolchhi","Non-film","2009","Bengali","https://www.youtube.com/watch?v=njzhJp2Oyso","Hridoy Khan Bolna Hridoy Khan Bolchhi official","0.9999999999999999","2025-09-02 22:16:53"
"Shilajit Majumder","Protidin","Highway","Film","2014","Bengali","https://www.youtube.com/watch?v=0jOT8CW8QMc","Shilajit Majumder Protidin Highway official","0.6","2025-09-02 22:16:54"
"Junaid Jamshed","Ilahi Teri Chokhat Par","Hadi-ul-Anaam","Non-film","2010","Urdu","https://www.youtube.com/watch?v=XatNWZZU4Ek","Junaid Jamshed Ilahi Teri Chokhat Par Hadi-ul-Anaam official","0.9249999999999999","2025-09-02 22:16:54"
"Iman Chakraborty","Prithibi","Prithibi - Single","Non-film","2023","Bengali","https://www.youtube.com/watch?v=_Vs0-1ptedk","Iman Chakraborty Prithibi Prithibi - Single official","0.9999999999999999","2025-09-02 22:16:54"
"Nayyara Noor","Tum Mere Paas Raho","Nayyara Sings Faiz","Non-film","1991","Urdu","https://www.youtube.com/watch?v=lm78hqTbRpE","Nayyara Noor Tum Mere Paas Raho Nayyara Sings Faiz official","0.9999999999999999","2025-09-02 22:16:54"
"Hridoy Khan","Keno Eto","Hridoy Khan Bolchhi","Non-film","2009","Bengali","https://www.youtube.com/watch?v=eNYGY-Vn-_c","Hridoy Khan Keno Eto Hridoy Khan Bolchhi official","0.85","2025-09-02 22:16:56"
"Ahmed Jahanzeb","Mumkin Hai","Mumkin Hai - Single","Non-film","2016","Urdu","https://www.youtube.com/watch?v=w_kcjrm7v3A","Ahmed Jahanzeb Mumkin Hai Mumkin Hai - Single official","0.7000000000000001","2025-09-02 22:16:56"
"Manomay Bhattacharya","Tomari Geeti","nan","Non-film","2014","Bengali","https://www.youtube.com/watch?v=qqUAqXHRDEk","Manomay Bhattacharya Tomari Geeti official 2014","0.7000000000000001","2025-09-02 22:16:57"
"Iman Chakraborty","Tumi Chara","Gaki","Film","2023","Bengali","https://www.youtube.com/watch?v=YXG0AW4eidI","Iman Chakraborty Tumi Chara Gaki official","0.6000000000000001","2025-09-02 22:16:57"
"Nayyara Noor","Dil Ke Veeranay Mein","Chandni","Film","1992","Urdu","https://www.youtube.com/watch?v=C1YzXI9f4CQ","Nayyara Noor Dil Ke Veeranay Mein Chandni official","0.85","2025-09-02 22:16:57"
"Junaid Jamshed","Mera Pegham","Rabi-Zidni-Ilma","Non-film","2011","Urdu","https://www.youtube.com/watch?v=eWyQcq3QzkI","Junaid Jamshed Mera Pegham Rabi-Zidni-Ilma official","0.85","2025-09-02 22:16:57"
