"singer","title","film_album","film_or_nonfilm","year","Language","youtube_url","search_query_used","confidence_score","discovery_timestamp"
"Jeff Chang","Wǒ hǎo xiǎng (我好想)","How I Miss","Non-film","2001","Mandarin Chinese","https://www.youtube.com/watch?v=hJDSHt_Bnyg","Jeff Chang Wǒ hǎo xiǎng (我好想) How I Miss official","0.7000000000000001","2025-09-02 23:03:55"
"Arvind Vegda","Ganpati Bapa Moriya","Rudan","Film","2023","Gujarati","https://www.youtube.com/watch?v=4RxzHXazKCQ","Arvind Vegda Ganpati Bapa Moriya Rudan official","0.8999999999999999","2025-09-02 23:03:56"
"Kirtidan Gadhvi","Gori Radha Ne Kado Kaan","Wrong Side Raju","Film","2016","Gujarati","https://www.youtube.com/watch?v=BK2pwgNXDag","Kirtidan Gadhvi Gori Radha Ne Kado Kaan Wrong Side Raju official","0.9400000000000001","2025-09-02 23:03:57"
"Devang Patel","I Am Laughing","Yoganaa - Single","Non-film","2018","Gujarati","https://www.youtube.com/watch?v=X77QebO5DOk","Devang Patel I Am Laughing official 2018","0.7000000000000001","2025-09-02 23:03:57"
"Diwaliben Bhil","Bhakti Karvi Aene Rank Thai Ne Rahevu","Ganga Sati","Film","1979","Gujarati","https://www.youtube.com/watch?v=QXj5i5agXYg","Diwaliben Bhil Bhakti Karvi Aene Rank Thai Ne Rahevu Ganga Sati official","0.5571428571428572","2025-09-02 23:03:58"
"Teresa Teng","Hǎi yùn (海韵)","Teresa Teng Golden Hits","Non-film","1987","Mandarin Chinese","https://www.youtube.com/watch?v=tgZzhVN08_8","Teresa Teng Hǎi yùn (海韵) song","0.9","2025-09-02 23:03:58"
"Kirtidan Gadhvi","Ambe Maadi Bole Ne","Non Stop Garba 2016","Non-film","2016","Gujarati","https://www.youtube.com/watch?v=id9RvwCRTbA","Kirtidan Gadhvi Ambe Maadi Bole Ne Non Stop Garba 2016 official","0.525","2025-09-02 23:03:59"
"Devang Patel","No Tension","No Tension - Single","Non-film","2022","Gujarati","https://www.youtube.com/watch?v=VE0f8ahiwv4","Devang Patel No Tension No Tension - Single official","0.7000000000000001","2025-09-02 23:04:00"
"Tanya Chua (Cai Jianya)","很靠近海","Touch of the Light","Film","2012","Mandarin Chinese","https://www.youtube.com/watch?v=ogAm3eimy6o","Tanya Chua (Cai Jianya) 很靠近海 Touch of the Light official","0.6","2025-09-02 23:04:01"
"Jonathan Lee (Li Zongsheng)","鬼迷心竅","作品李宗盛","Non-film","1999","Mandarin Chinese","https://www.youtube.com/watch?v=adJ8yTErDRk","Jonathan Lee (Li Zongsheng) 鬼迷心竅 作品李宗盛 official","0.6","2025-09-02 23:04:01"
"Diwaliben Bhil","O Maa Akhand Rakho Chudi Chandlo","Maha Sati Savitri","Film","1980","Gujarati","https://www.youtube.com/watch?v=nfFmzWBtOhk","Diwaliben Bhil O Maa Akhand Rakho Chudi Chandlo Maha Sati Savitri official","0.7000000000000001","2025-09-02 23:04:01"
"Arvind Vegda","Party Karvi Chhe","Party Karvi Chhe (Single)","Non-film","2024","Gujarati","https://www.youtube.com/watch?v=vYj6O2cdfLA","Arvind Vegda Party Karvi Chhe official 2024","0.9999999999999999","2025-09-02 23:04:01"
"Kirtidan Gadhvi","Khamkari Khodal Maa","Non Stop Garba 2016","Non-film","2016","Gujarati","https://www.youtube.com/watch?v=MKGJbt6ENZ8","Kirtidan Gadhvi Khamkari Khodal Maa Non Stop Garba 2016 official","0.9","2025-09-02 23:04:02"
"Devang Patel","Maja Maja","Maja Maja - Single","Non-film","2023","Gujarati","https://www.youtube.com/watch?v=VE0f8ahiwv4","Devang Patel Maja Maja Maja Maja - Single official","0.7000000000000001","2025-09-02 23:04:02"
"Joker Xue","Nǐ hái yào wǒ zěnyàng (你还要我怎样)","Accidental","Non-film","2013","Mandarin Chinese","https://www.youtube.com/watch?v=I8LVy6UeiUU","Joker Xue Nǐ hái yào wǒ zěnyàng (你还要我怎样) song","0.75","2025-09-02 23:04:03"
"Tanya Chua (Cai Jianya)","十萬毫升淚水","天使與魔鬼的對話","Non-film","2013","Mandarin Chinese","https://www.youtube.com/watch?v=0D676uRWYPI","Tanya Chua (Cai Jianya) 十萬毫升淚水 天使與魔鬼的對話 official","0.6","2025-09-02 23:04:03"
"Mehul Surti","Raah Jue Shangar Adhuro","21mu Tiffin","Film","2021","Gujarati","https://www.youtube.com/watch?v=2UWNMg6o1qc","Mehul Surti Raah Jue Shangar Adhuro 21mu Tiffin official","0.7000000000000001","2025-09-02 23:04:03"
"Diwaliben Bhil","Aaj Chali Re Ayodhya","Sant Tulsidas","Film","1981","Gujarati","https://www.youtube.com/watch?v=HmsRvXtMZk0","Diwaliben Bhil Aaj Chali Re Ayodhya Sant Tulsidas official","0.9249999999999999","2025-09-02 23:04:03"
"Arvind Vegda","Ae Chhokri","Ae Chhokri (Single)","Non-film","2024","Gujarati","https://www.youtube.com/watch?v=9MDNDLrfBFQ","Arvind Vegda Ae Chhokri Ae Chhokri (Single) official","0.5","2025-09-02 23:04:04"
"Aditya Gadhvi","Hansla","Hansla (Single)","Non-film","2016","Gujarati","https://www.youtube.com/watch?v=VDvyvITwPf0","Aditya Gadhvi Hansla Hansla (Single) official","0.8999999999999999","2025-09-02 23:04:05"
"Kirtidan Gadhvi","Maa No Pavo Vagyo","Non Stop Garba 2016","Non-film","2016","Gujarati","https://www.youtube.com/watch?v=A6lagnXmZF4","Kirtidan Gadhvi Maa No Pavo Vagyo Non Stop Garba 2016 official","0.525","2025-09-02 23:04:05"
"Tanya Chua (Cai Jianya)","天使與魔鬼的對話","天使與魔鬼的對話","Non-film","2013","Mandarin Chinese","https://www.youtube.com/watch?v=Opp2uVQKXGs","Tanya Chua (Cai Jianya) 天使與魔鬼的對話 天使與魔鬼的對話 official","0.6","2025-09-02 23:04:06"
"Diwaliben Bhil","Jhoolo Jhoolo Paraniyen","Veer Abhelwalo","Film","1982","Gujarati","https://www.youtube.com/watch?v=SSyofM4FSzY","Diwaliben Bhil Jhoolo Jhoolo Paraniyen Veer Abhelwalo official","0.6","2025-09-02 23:04:06"
"Mehul Surti","SajDhajKe (Kalamandir Jewellers)","SajDhajKe (Kalamandir Jewellers)","Non-film","2023","Gujarati","https://www.youtube.com/watch?v=NUHVtz_cRIo","Mehul Surti SajDhajKe (Kalamandir Jewellers) SajDhajKe (Kalamandir Jewellers) official","0.6","2025-09-02 23:04:06"
"Arvind Vegda","Malik Title Song","Malik Ni Varta","Film","2024","Gujarati","https://www.youtube.com/watch?v=twttN6sLQhQ","Arvind Vegda Malik Title Song Malik Ni Varta official","0.5","2025-09-02 23:04:07"
"Teresa Teng","Qí yuàn (祈望)","Teresa Teng Golden Hits","Non-film","1987","Mandarin Chinese","https://www.youtube.com/watch?v=bv_cEeDlop0","Teresa Teng Qí yuàn (祈望) song","0.6000000000000001","2025-09-02 23:04:08"
"Aditya Gadhvi","Rang Bhini Radha","Rang Bhini Radha (Single)","Non-film","2017","Gujarati","https://www.youtube.com/watch?v=kKkzwTtntkQ","Aditya Gadhvi Rang Bhini Radha Rang Bhini Radha (Single) official","0.9999999999999999","2025-09-02 23:04:08"
"Kirtidan Gadhvi","Ambar Gaje","Kirtidan Gadhvi Garba 2017","Non-film","2017","Gujarati","https://www.youtube.com/watch?v=7iD_pof-ezI","Kirtidan Gadhvi Ambar Gaje Kirtidan Gadhvi Garba 2017 official","0.9999999999999999","2025-09-02 23:04:08"
"Diwaliben Bhil","Unchi Re Chadu Ne Nichi Utarun","Ram Na Baan Vagyan","Non-film","1983","Gujarati","https://www.youtube.com/watch?v=UXyMjmGZGgc","Diwaliben Bhil Unchi Re Chadu Ne Nichi Utarun Ram Na Baan Vagyan official","0.6","2025-09-02 23:04:08"
"Mehul Surti","Chor","Kamthaan","Film","2024","Gujarati","https://www.youtube.com/watch?v=wUeQ335p8U8","Mehul Surti Chor Kamthaan official","0.9999999999999999","2025-09-02 23:04:09"
"Arvind Vegda","Title Song","Bubbly Bindaas","Film","2024","Gujarati","https://www.youtube.com/watch?v=7NVoJylBBbE","Arvind Vegda Title Song Bubbly Bindaas official","0.9999999999999999","2025-09-02 23:04:09"
"Aditya Gadhvi","Ghor Andhari Re","Ghor Andhari Re (Single)","Non-film","2018","Gujarati","https://www.youtube.com/watch?v=Eo7ivYo8sp4","Aditya Gadhvi Ghor Andhari Re Ghor Andhari Re (Single) official","0.5","2025-09-02 23:04:10"
"Kirtidan Gadhvi","Taal Tandava","Taal Tandava - Single","Non-film","2017","Gujarati","https://www.youtube.com/watch?v=TknYm4Yjn84","Kirtidan Gadhvi Taal Tandava Taal Tandava - Single official","0.9999999999999999","2025-09-02 23:04:10"
"Diwaliben Bhil","Mari Sona Indhoni Rupa Bedlun","Kokilkanthi","Non-film","1985","Gujarati","https://www.youtube.com/watch?v=S3j58Rx82ss","Diwaliben Bhil Mari Sona Indhoni Rupa Bedlun Kokilkanthi official","0.6","2025-09-02 23:04:10"
"Tanya Chua (Cai Jianya)","我要給世界最悠長的濕吻","天使與魔鬼的對話","Non-film","2013","Mandarin Chinese","https://www.youtube.com/watch?v=9En9Wbb2VKo","Tanya Chua (Cai Jianya) 我要給世界最悠長的濕吻 official 2013","0.5","2025-09-02 23:04:10"
"Mehul Surti","Parsang","Kamthaan","Film","2024","Gujarati","https://www.youtube.com/watch?v=VuNGqoBb0Y4","Mehul Surti Parsang Kamthaan official","0.9999999999999999","2025-09-02 23:04:11"
"Jonathan Lee (Li Zongsheng)","始終只愛你","作品李宗盛","Non-film","1999","Mandarin Chinese","https://www.youtube.com/watch?v=qaouFJA37nw","Jonathan Lee (Li Zongsheng) 始終只愛你 song","0.6","2025-09-02 23:04:12"
"Kirtidan Gadhvi","Maa Reva Journey","Reva","Film","2018","Gujarati","https://www.youtube.com/watch?v=vPo8PHVnesM","Kirtidan Gadhvi Maa Reva Journey Reva official","0.9999999999999999","2025-09-02 23:04:13"
"Mehul Surti","Khamkare Khodal Garbo","Kasoombo","Film","2024","Gujarati","https://www.youtube.com/watch?v=GC32VqSEuB4","Mehul Surti Khamkare Khodal Garbo Kasoombo official","0.9","2025-09-02 23:04:13"
"Sandy Lam","Xiānhuī (纖維)","0","Non-film","2018","Mandarin Chinese","https://www.youtube.com/watch?v=0FLroClkIIE","Sandy Lam Xiānhuī (纖維) 0 official","0.7000000000000001","2025-09-02 23:04:13"
"Aditya Gadhvi","Sapna Vinani Raat","Hellaro","Film","2019","Gujarati","https://www.youtube.com/watch?v=IElAKY0ky2k","Aditya Gadhvi Sapna Vinani Raat Hellaro official","0.9999999999999999","2025-09-02 23:04:13"
"Diwaliben Bhil","Shivji Nu Damrun Dam Dam Vage","Kokilkanthi","Non-film","1986","Gujarati","https://www.youtube.com/watch?v=ZpQcOKYxrm0","Diwaliben Bhil Shivji Nu Damrun Dam Dam Vage Kokilkanthi official","0.55","2025-09-02 23:04:13"
"Jonathan Lee (Li Zongsheng)","再回首","作品李宗盛","Non-film","1999","Mandarin Chinese","https://www.youtube.com/watch?v=41ZJ9YRPFG4","Jonathan Lee (Li Zongsheng) 再回首 作品李宗盛 official","0.6","2025-09-02 23:04:15"
"Mooralala Marwada","Kabir Doha Gao Re Bhai","Kabir Doha Gao Re Bhai (Single)","Non-film","2015","Gujarati","https://www.youtube.com/watch?v=GupABGypugA","Mooralala Marwada Kabir Doha Gao Re Bhai official 2015","0.7000000000000001","2025-09-02 23:04:15"
"Mehul Surti","Veer Kasumbal","Kasoombo","Film","2024","Gujarati","https://www.youtube.com/watch?v=H1B6auguesA","Mehul Surti Veer Kasumbal Kasoombo official","0.85","2025-09-02 23:04:16"
"Joker Xue","Yǎnyuán (演员)","Gentleman","Non-film","2015","Mandarin Chinese","https://www.youtube.com/watch?v=XaN3kUz4KSw","Joker Xue Yǎnyuán (演员) Gentleman official","0.7000000000000001","2025-09-02 23:04:16"
"Kirtidan Gadhvi","Ambe Ma Ni Aarti Jay Adhyashakti","Ambe Ma Ni Aarti Jay Adhyashakti - Single","Non-film","2018","Gujarati","https://www.youtube.com/watch?v=V8ZuU_4xepc","Kirtidan Gadhvi Ambe Ma Ni Aarti Jay Adhyashakti Ambe Ma Ni Aarti Jay Adhyashakti - Single official","0.5","2025-09-02 23:04:16"
"Jeff Chang","Jiùjìng (究竟)","A Pinwheel Without Wind","Film","2002","Mandarin Chinese","https://www.youtube.com/watch?v=_-jzYgqqnOg","Jeff Chang Jiùjìng (究竟) song","0.7000000000000001","2025-09-02 23:04:16"
"Aditya Gadhvi","Aavi Re","Kamthaan","Film","2019","Gujarati","https://www.youtube.com/watch?v=iBLzpHCG0vc","Aditya Gadhvi Aavi Re Kamthaan official","0.7000000000000001","2025-09-02 23:04:16"
"Jonathan Lee (Li Zongsheng)","我是真的愛你","作品李宗盛","Non-film","1999","Mandarin Chinese","https://www.youtube.com/watch?v=170-YV4EP6k","Jonathan Lee (Li Zongsheng) 我是真的愛你 作品李宗盛 official","0.6","2025-09-02 23:04:18"
"Mehul Surti","Kasoombo (Title Song)","Kasoombo","Film","2024","Gujarati","https://www.youtube.com/watch?v=GC32VqSEuB4","Mehul Surti Kasoombo (Title Song) Kasoombo official","0.7999999999999999","2025-09-02 23:04:18"
"Mooralala Marwada","Amar Piyaalo","Amar Piyaalo (Single)","Non-film","2015","Gujarati","https://www.youtube.com/watch?v=js6QCTVLN-0","Mooralala Marwada Amar Piyaalo Amar Piyaalo (Single) official","0.9999999999999999","2025-09-02 23:04:18"
"Joker Xue","Shēnshì (绅士)","Gentleman","Non-film","2015","Mandarin Chinese","https://www.youtube.com/watch?v=Ln_94OO-yDc","Joker Xue Shēnshì (绅士) Gentleman official","0.7000000000000001","2025-09-02 23:04:18"
"Kirtidan Gadhvi","Kirtidan Gadhvi No Tahukar","Kirtidan Gadhvi No Tahukar","Non-film","2018","Gujarati","https://www.youtube.com/watch?v=SMUukvkbm0Y","Kirtidan Gadhvi Kirtidan Gadhvi No Tahukar Kirtidan Gadhvi No Tahukar official","0.75","2025-09-02 23:04:19"
"Aditya Gadhvi","Mahahetvali","Mahahetvali (Single)","Non-film","2021","Gujarati","https://www.youtube.com/watch?v=dXPnytPhD_s","Aditya Gadhvi Mahahetvali Mahahetvali (Single) official","0.7000000000000001","2025-09-02 23:04:19"
"Mehul Surti","Bhed Bharam","Vishwaguru","Film","2025","Gujarati","https://www.youtube.com/watch?v=hSuvBF_WkQ8","Mehul Surti Bhed Bharam Vishwaguru official","0.9999999999999999","2025-09-02 23:04:21"
"Kirtidan Gadhvi","Charar Charar Chakdol","Chasani","Film","2019","Gujarati","https://www.youtube.com/watch?v=Ls8PHyxnaOU","Kirtidan Gadhvi Charar Charar Chakdol Chasani official","0.7999999999999999","2025-09-02 23:04:21"
"Jonathan Lee (Li Zongsheng)","因為寂寞","作品李宗盛","Non-film","1999","Mandarin Chinese","https://www.youtube.com/watch?v=Lq91XeSJ3vg","Jonathan Lee (Li Zongsheng) 因為寂寞 作品李宗盛 official","0.6","2025-09-02 23:04:21"
"Aditya Gadhvi","Chand","Chand (Single)","Non-film","2021","Gujarati","https://www.youtube.com/watch?v=iraezTzB938","Aditya Gadhvi Chand Chand (Single) official","0.6000000000000001","2025-09-02 23:04:22"
"Mooralala Marwada","Sat Re Vachan","Sat Re Vachan (Single)","Non-film","2016","Gujarati","https://www.youtube.com/watch?v=P4FMnYAmGZ4","Mooralala Marwada Sat Re Vachan Sat Re Vachan (Single) official","0.9","2025-09-02 23:04:22"
"Mehul Surti","Vishwaguru Theme Music","Vishwaguru","Film","2025","Gujarati","https://www.youtube.com/watch?v=VJtEgnjgMaw","Mehul Surti Vishwaguru Theme Music Vishwaguru official","0.6","2025-09-02 23:04:24"
"Mooralala Marwada","Hiye Kaaya Mein","Hiye Kaaya Mein (Single)","Non-film","2017","Gujarati","https://www.youtube.com/watch?v=fcypvNSU-As","Mooralala Marwada Hiye Kaaya Mein Hiye Kaaya Mein (Single) official","0.9","2025-09-02 23:04:25"
"Jeff Chang","Bái yuèguāng (白月光)","The Next Eternity","Non-film","2004","Mandarin Chinese","https://www.youtube.com/watch?v=Bvs7fmc6SS0","Jeff Chang Bái yuèguāng (白月光) song","0.7000000000000001","2025-09-02 23:04:26"
"Tanya Chua (Cai Jianya)","失語者","失語者","Non-film","2015","Mandarin Chinese","https://www.youtube.com/watch?v=P8PAd4A9U0s","Tanya Chua (Cai Jianya) 失語者 失語者 official","0.6","2025-09-02 23:04:26"
"Kirtidan Gadhvi","He Nath Jodi Haath","Shanti Prarthana...Hey Nath Jodi Haath - Single","Non-film","2019","Gujarati","https://www.youtube.com/watch?v=6mVnvGcE2gg","Kirtidan Gadhvi He Nath Jodi Haath official 2019","0.7000000000000001","2025-09-02 23:04:26"
"Joker Xue","Yībàn (一半)","Gentleman","Non-film","2015","Mandarin Chinese","https://www.youtube.com/watch?v=cRpIsQ7VYfM","Joker Xue Yībàn (一半) song","0.6","2025-09-02 23:04:27"
"Aditya Gadhvi","Dakla","Nayika Devi: The Warrior Queen","Film","2022","Gujarati","https://www.youtube.com/watch?v=6USgInKAm1Y","Aditya Gadhvi Dakla official 2022","0.7000000000000001","2025-09-02 23:04:27"
"Diwaliben Bhil","Koyal Bethi Aambaliya","Koyal Bethi Aambaliya","Non-film","1990","Gujarati","https://www.youtube.com/watch?v=6I3fDhQzRO0","Diwaliben Bhil Koyal Bethi Aambaliya Koyal Bethi Aambaliya official","0.9","2025-09-02 23:04:28"
"Kirtidan Gadhvi","Dakor Na Thakor","Dakor Na Thakor - Single","Non-film","2019","Gujarati","https://www.youtube.com/watch?v=q4f9UHZg4fs","Kirtidan Gadhvi Dakor Na Thakor Dakor Na Thakor - Single official","0.9","2025-09-02 23:04:30"
"Aditya Gadhvi","Naagar Nandji Na Laal","Naagar Nandji Na Laal (Single)","Non-film","2022","Gujarati","https://www.youtube.com/watch?v=tm25op8k8RY","Aditya Gadhvi Naagar Nandji Na Laal Naagar Nandji Na Laal (Single) official","0.825","2025-09-02 23:04:31"
"Diwaliben Bhil","Aao Beni Odho Satsang Ni Chunri","Satsang Ni Chundari","Non-film","1993","Gujarati","https://www.youtube.com/watch?v=6vZV-H1SU-4","Diwaliben Bhil Aao Beni Odho Satsang Ni Chunri Satsang Ni Chundari official","0.9500000000000001","2025-09-02 23:04:31"
"Kirtidan Gadhvi","Saybo","Saybo - Single","Non-film","2020","Gujarati","https://www.youtube.com/watch?v=W3iA1owIIFA","Kirtidan Gadhvi Saybo Saybo - Single official","0.9999999999999999","2025-09-02 23:04:33"
"Aditya Gadhvi","Kutchdo","Kutch Express","Film","2023","Gujarati","https://www.youtube.com/watch?v=JNMvBKY1uSk","Aditya Gadhvi Kutchdo Kutch Express official","0.6","2025-09-02 23:04:34"
"Mooralala Marwada","Tara Bin Kyun Jivun","The Music Yantra Season 1","Non-film","2018","Gujarati","https://www.youtube.com/watch?v=nxpqd3woRxY","Mooralala Marwada Tara Bin Kyun Jivun song","0.6000000000000001","2025-09-02 23:04:34"
"Diwaliben Bhil","Saag Shisamno Dholiyo Re Walma","Satsang Ni Chundari","Non-film","1993","Gujarati","https://www.youtube.com/watch?v=A1BMJr-vIgs","Diwaliben Bhil Saag Shisamno Dholiyo Re Walma Satsang Ni Chundari official","0.9400000000000001","2025-09-02 23:04:34"
"Mooralala Marwada","Chodhke Mat Ja Ekli Banjara","I Believe Art Matters Folk Edition","Non-film","2018","Gujarati","https://www.youtube.com/watch?v=X4dUDurkpLQ","Mooralala Marwada Chodhke Mat Ja Ekli Banjara I Believe Art Matters Folk Edition official","0.9400000000000001","2025-09-02 23:04:36"
"Diwaliben Bhil","Aala Lila Vasni Vasaladi","Mangal Fera","Non-film","1995","Gujarati","https://www.youtube.com/watch?v=XqplBExHksM","Diwaliben Bhil Aala Lila Vasni Vasaladi Mangal Fera official","0.6","2025-09-02 23:04:36"
"Aditya Gadhvi","Ochhav","Ochhav","Non-film","2023","Gujarati","https://www.youtube.com/watch?v=V4f5I_xJVoA","Aditya Gadhvi Ochhav Ochhav official","0.8999999999999999","2025-09-02 23:04:36"
"Jonathan Lee (Li Zongsheng)","新寫的舊歌","新寫的舊歌 - Single","Non-film","2018","Mandarin Chinese","https://www.youtube.com/watch?v=CdqbMdYZlsU","Jonathan Lee (Li Zongsheng) 新寫的舊歌 新寫的舊歌 - Single official","0.6","2025-09-02 23:04:36"
"Kirtidan Gadhvi","Pratape Puri Nirmal Nuri","Tahukar - 5 (Original)","Non-film","2022","Gujarati","https://www.youtube.com/watch?v=hTcCNxARO4k","Kirtidan Gadhvi Pratape Puri Nirmal Nuri official 2022","0.6","2025-09-02 23:04:38"
"Diwaliben Bhil","Halo Ne Kathiyavadi Re","Halo Ne Kathiyavadi Re","Non-film","1997","Gujarati","https://www.youtube.com/watch?v=4vf7h6JEWbg","Diwaliben Bhil Halo Ne Kathiyavadi Re Halo Ne Kathiyavadi Re official","0.7000000000000001","2025-09-02 23:04:39"
"Aditya Gadhvi","Navlaakhaai Lobadiyaliyu","Ochhav","Non-film","2023","Gujarati","https://www.youtube.com/watch?v=v58SDsbFcnM","Aditya Gadhvi Navlaakhaai Lobadiyaliyu Ochhav official","0.85","2025-09-02 23:04:39"
"Vikram Thakor","Ek Var Piyu Ne Malva Aavje","Ek Var Piyu Ne Malva Aavje","Film","2006","Gujarati","https://www.youtube.com/watch?v=cROykz_7U-Q","Vikram Thakor Ek Var Piyu Ne Malva Aavje Ek Var Piyu Ne Malva Aavje official","0.9","2025-09-02 23:04:39"
"Cyndi Wang (王心凌)","我以為","Begin...","Non-film","2003","Mandarin Chinese","https://www.youtube.com/watch?v=Y6jC-8oZ3QA","Cyndi Wang (王心凌) 我以為 Begin... official","0.6","2025-09-02 23:04:40"
"Kirtidan Gadhvi","Garbo Mano Ghume Re Navkhandma","Tahukar - 5 (Original)","Non-film","2022","Gujarati","https://www.youtube.com/watch?v=9V0XTdLImAM","Kirtidan Gadhvi Garbo Mano Ghume Re Navkhandma Tahukar - 5 (Original) official","0.6","2025-09-02 23:04:40"
"Diwaliben Bhil","Ho Re Ho Kan Lage Rupalo","Krishna Kanaiyo"," Vol. 2","Non-film","1999","Gujarati","https://www.youtube.com/watch?v=B17q4dQyENQ","Diwaliben Bhil Ho Re Ho Kan Lage Rupalo Krishna Kanaiyo"," Vol. 2 official"
"Mooralala Marwada","Aise Kaise Main Kahun","Aise Kaise Main Kahun (Single)","Non-film","2018","Gujarati","https://www.youtube.com/watch?v=twzIR2LJydI","Mooralala Marwada Aise Kaise Main Kahun official 2018","0.7000000000000001","2025-09-02 23:04:41"
"Aditya Gadhvi","Ganesh Deva","Ochhav","Non-film","2023","Gujarati","https://www.youtube.com/watch?v=LbCc6zkmcGA","Aditya Gadhvi Ganesh Deva Ochhav official","0.9999999999999999","2025-09-02 23:04:42"
